close,high,low,n,open,date,volume,vw
741.75,742.72,741.6601,3601,742.15,2026-06-22 09:32:00-04:00,195242,742.310964
741.0,741.885,740.43,3573,741.79,2026-06-22 09:33:00-04:00,129682,740.987434
741.12,741.45,740.46,2524,740.86,2026-06-22 09:34:00-04:00,99194,740.902941
742.61,742.74,741.04,3117,741.15,2026-06-22 09:35:00-04:00,117006,742.068214
742.85,743.09,742.45,3556,742.61,2026-06-22 09:36:00-04:00,200135,742.872587
743.57,743.7,742.8,3752,742.87,2026-06-22 09:37:00-04:00,205750,743.346791
744.21,744.29,743.49,4511,743.51,2026-06-22 09:38:00-04:00,193634,744.038315
744.31,744.37,743.9,2967,744.16,2026-06-22 09:39:00-04:00,121482,744.113134
743.72,744.4399,743.45,3060,744.3,2026-06-22 09:40:00-04:00,137332,743.92244
742.4,744.02,742.2901,2626,743.805,2026-06-22 09:41:00-04:00,115926,743.289279
741.57,742.52,741.51,2325,742.44,2026-06-22 09:42:00-04:00,130491,742.101203
741.43,741.66,740.52,3328,741.58,2026-06-22 09:43:00-04:00,169784,741.182858
741.17,741.78,741.02,2342,741.43,2026-06-22 09:44:00-04:00,117134,741.471204
741.94,742.32,741.19,3366,741.21,2026-06-22 09:45:00-04:00,193795,741.841132
741.8422,742.42,741.66,2856,742.01,2026-06-22 09:46:00-04:00,160230,742.054228
743.19,743.24,741.81,2815,741.89,2026-06-22 09:47:00-04:00,114125,742.524198
743.4438,743.5,742.77,2092,743.21,2026-06-22 09:48:00-04:00,82342,743.226656
743.34,743.92,743.07,2270,743.45,2026-06-22 09:49:00-04:00,84081,743.564661
743.495,743.6,742.92,1774,743.31,2026-06-22 09:50:00-04:00,54968,743.328049
743.4673,743.54,742.83,1533,743.49,2026-06-22 09:51:00-04:00,61853,743.163704
743.67,744.06,743.24,1671,743.44,2026-06-22 09:52:00-04:00,54396,743.755927
743.34,744.04,743.3,1374,743.78,2026-06-22 09:53:00-04:00,52551,743.694865
742.71,743.56,742.52,1715,743.3,2026-06-22 09:54:00-04:00,62847,742.943678
742.71,743.05,742.49,1304,742.755,2026-06-22 09:55:00-04:00,42465,742.719541
743.66,743.83,742.65,2106,742.71,2026-06-22 09:56:00-04:00,83015,743.208798
744.14,744.3,743.66,1474,743.74,2026-06-22 09:57:00-04:00,68791,743.984284
744.565,744.59,743.99,1905,744.16,2026-06-22 09:58:00-04:00,103170,744.202792
744.695,744.695,744.295,1805,744.53,2026-06-22 09:59:00-04:00,98287,744.52269
744.16,745.07,744.05,3525,744.6,2026-06-22 10:00:00-04:00,150123,744.512057
744.73,744.78,744.08,1639,744.17,2026-06-22 10:01:00-04:00,55149,744.474702
744.54,744.93,744.48,1897,744.7258,2026-06-22 10:02:00-04:00,68579,744.714813
744.56,744.6501,744.31,1294,744.4801,2026-06-22 10:03:00-04:00,42417,744.468729
744.4,744.72,744.24,2048,744.62,2026-06-22 10:04:00-04:00,103065,744.435191
744.7621,744.8,744.06,1455,744.4,2026-06-22 10:05:00-04:00,55364,744.439714
744.84,745.06,744.51,1671,744.775,2026-06-22 10:06:00-04:00,66939,744.772561
745.0,745.025,744.66,1461,744.875,2026-06-22 10:07:00-04:00,46297,744.870136
745.19,745.29,744.88,1642,745.0182,2026-06-22 10:08:00-04:00,61996,745.108902
745.02,745.4166,744.96,1703,745.15,2026-06-22 10:09:00-04:00,76034,745.199293
745.13,745.45,745.0,3141,745.06,2026-06-22 10:10:00-04:00,198912,745.204297
744.31,745.18,744.17,1868,745.09,2026-06-22 10:11:00-04:00,82702,744.628087
744.51,744.57,744.1901,1888,744.315,2026-06-22 10:12:00-04:00,44295,744.355049
744.1554,744.63,744.0638,2059,744.5,2026-06-22 10:13:00-04:00,46718,744.318688
744.06,744.28,743.8,2649,744.15,2026-06-22 10:14:00-04:00,260187,744.027357
743.8,744.11,743.5709,2876,744.04,2026-06-22 10:15:00-04:00,83199,743.890313
743.3576,743.8,743.22,2647,743.8,2026-06-22 10:16:00-04:00,66372,743.44553
742.8,743.77,742.635,2636,743.3999,2026-06-22 10:17:00-04:00,58376,743.271223
743.35,743.5497,742.76,2711,742.76,2026-06-22 10:18:00-04:00,78304,743.243278
743.28,743.68,743.21,2249,743.34,2026-06-22 10:19:00-04:00,47564,743.440703
742.45,743.32,741.94,3540,743.27,2026-06-22 10:20:00-04:00,114049,742.546433
742.84,743.06,742.51,2203,742.51,2026-06-22 10:21:00-04:00,45399,742.748317
742.57,743.1099,742.51,2147,742.83,2026-06-22 10:22:00-04:00,40049,742.832932
742.07,742.63,742.01,2423,742.57,2026-06-22 10:23:00-04:00,312516,742.295412
741.56,742.12,741.19,2729,742.07,2026-06-22 10:24:00-04:00,92579,741.627066
