close,high,low,n,open,date,volume,vw
747.51,747.83,747.32,3055,747.82,2026-06-22 10:24:00-04:00,195812,747.504607
747.58,747.81,747.3,2327,747.49,2026-06-22 10:25:00-04:00,104703,747.592818
747.66,747.81,747.46,2112,747.57,2026-06-22 10:26:00-04:00,90953,747.621908
746.79,747.66,746.78,3046,747.645,2026-06-22 10:27:00-04:00,126666,747.125946
746.875,747.1999,746.78,1973,746.81,2026-06-22 10:28:00-04:00,100830,747.000815
746.51,746.865,746.44,3638,746.865,2026-06-22 10:29:00-04:00,178451,746.641535
745.73,746.61,745.72,3851,746.51,2026-06-22 10:30:00-04:00,192908,746.076003
745.52,746.25,745.43,2825,745.74,2026-06-22 10:31:00-04:00,129682,745.852696
745.14,745.62,745.0702,2781,745.56,2026-06-22 10:32:00-04:00,157064,745.36098
745.39,745.5518,745.05,2194,745.17,2026-06-22 10:33:00-04:00,95287,745.320107
745.47,745.7899,745.36,2455,745.38,2026-06-22 10:34:00-04:00,123975,745.580498
745.95,746.01,745.13,2347,745.46,2026-06-22 10:35:00-04:00,122279,745.640434
745.64,745.95,745.5,1937,745.93,2026-06-22 10:36:00-04:00,78959,745.734343
745.59,745.69,745.24,1944,745.67,2026-06-22 10:37:00-04:00,76084,745.477782
745.3,745.72,745.11,1861,745.57,2026-06-22 10:38:00-04:00,80686,745.370794
745.5,745.58,745.02,2002,745.3,2026-06-22 10:39:00-04:00,89521,745.303133
745.55,745.79,745.39,2000,745.5,2026-06-22 10:40:00-04:00,99579,745.567735
745.255,745.55,745.11,2018,745.53,2026-06-22 10:41:00-04:00,83422,745.265822
745.21,745.39,745.062,1937,745.27,2026-06-22 10:42:00-04:00,76919,745.196095
744.92,745.2845,744.68,2212,745.18,2026-06-22 10:43:00-04:00,100065,744.950602
744.5338,744.91,744.445,2266,744.9,2026-06-22 10:44:00-04:00,103292,744.582111
744.79,745.15,744.49,2289,744.54,2026-06-22 10:45:00-04:00,129498,744.87238
745.16,745.2,744.69,1835,744.8,2026-06-22 10:46:00-04:00,92353,745.018505
744.78,745.32,744.65,2331,745.15,2026-06-22 10:47:00-04:00,109945,745.030491
744.89,745.05,744.635,1476,744.76,2026-06-22 10:48:00-04:00,47394,744.823258
744.8,744.93,744.55,1902,744.89,2026-06-22 10:49:00-04:00,80835,744.711422
