date,cvd_total,cvd_normalized,cvd_first_hour,cvd_last_hour,cvd_direction_flip,large_cvd_total,large_cvd_ratio,cvd_z21,large_cvd_z21,cvd_momentum_ratio,cvd_peak_hour,buy_intensity,sell_intensity,intensity_ratio
2021-03-29,877951.0,0.010130530166115927,0.03727288386316639,-0.038840019152050875,1,3219102.0,3.6666078175205676,0.4640725828388297,0.5909393815343417,0.5120394190821469,11,73.55776020703969,72.08234869045718,0.9799421364594335
2021-03-30,5074903.0,0.07785142825585306,-0.06459218261767197,0.1894364614431776,1,5683348.0,1.1198929319437239,1.2286563326593025,1.1430340679637139,0.8239576689347966,15,83.48037801577362,71.42107839526268,0.8555433036224113
2021-03-31,-13884553.0,-0.15749553193420845,-0.10519562588385459,-0.22740403857339733,0,-12259824.0,0.8829829811589901,-1.405217814151479,-1.3793975132437866,-0.8740748627784625,15,80.11623642506116,110.06966634882146,1.3738746508865032
2021-04-01,-21907048.0,-0.301912697573775,-0.2941537396089015,-0.17723459063123298,0,-21111839.0,0.9637007688119367,-2.469778199369195,-2.474537067777329,-0.9957716436215717,12,67.84745186074173,126.5335421064475,1.8649711763112367
2021-04-05,-16191016.0,-0.1984075162589597,-0.18039236698239045,-0.06743807808464986,0,-15604619.0,0.9637825692964542,-1.3367926662794243,-1.3807239485785934,-0.9618014457804295,10,75.34767323995577,112.64728621452267,1.4950333748964058
2021-04-06,-3372379.0,-0.06269160081798511,-0.016336333401165196,0.09587948701720402,1,-1992578.0,0.590852333026626,-0.0676371574030285,0.02413355650074351,-0.9228628686920842,12,78.75957299909713,89.29519545881978,1.1337694207641706
2021-04-07,-4067428.0,-0.08231817591593266,-0.16692909272160963,-0.03701835411077199,0,-3293249.0,0.8096637481966491,-0.1944033407731245,-0.2000978301203367,-0.7492092219572442,10,76.34738479774782,90.0444577647867,1.1794046122643735
2021-04-08,-8393787.0,-0.16717364079989577,-0.16061814175320296,-0.12314464775844755,0,-7992832.0,0.9522319305934258,-0.9259956878215173,-0.9743566778835059,-0.9694057794951294,10,72.94227931300347,102.22575783476778,1.4014609743151243
2021-04-09,-4267126.0,-0.08065470406419283,-0.003521612211763456,-0.12210921445516558,0,-4413568.0,1.0343186491329293,-0.10331007578438646,-0.2693195764560468,-0.807020731544906,10,76.91391595586212,90.40932221347224,1.1754611774721573
2021-04-12,-192028.0,-0.003725584440533927,-0.064519386471531,0.11925074703240174,1,576959.0,-3.0045566271585393,0.5581500549970375,0.5268026039075913,-0.694360736568412,14,80.34746022606366,80.94838150433726,1.0074790326487342
2021-04-13,-4586327.0,-0.09162849933827803,-0.0684591516221854,-0.14410033867243205,0,-4367416.0,0.9522687762996402,-0.2624762750999135,-0.3522277193182927,-0.880802237505631,13,72.7996579948507,87.48643187436754,1.2017423472038242
2021-04-14,1130274.0,0.020876109748767243,-0.035244419653028713,0.13732192902814028,1,1752418.0,1.5504364428448323,0.8285144060272989,0.7595812445575155,-0.8090117725128033,15,68.55609909778055,65.75226299064539,0.959101580398615
2021-04-15,-3751492.0,-0.06760710698813706,-0.06204993001887592,-0.10390113523632061,0,-4886536.0,1.302558022248215,-0.009647786574332773,-0.3184968790854064,-0.924138825988273,15,70.15376083395707,80.32735363988415,1.1450184948745141
2021-04-16,-3760518.0,-0.05934369735550411,-0.15022823223071438,-0.09253510013041986,0,-4522821.0,1.20271223272964,0.10012416811812704,-0.13455325059296164,-0.2148612220634091,12,81.30741572298048,91.56638631161695,1.1261750911330086
2021-04-19,7401530.0,0.11048055015822023,0.10967843332630851,0.23880289186903775,0,7279552.0,0.983519893859783,1.6091081757629424,1.4341862859339385,0.7928172102921347,15,84.4620147681241,67.65593949247062,0.8010220887840331
2021-04-20,11418593.0,0.1619292299938906,0.05523143348244939,0.3585063763762063,0,12268018.0,1.0743896380228282,1.962351566503584,1.9513473526011897,0.9590942040760603,15,87.43620061510354,63.06556551322302,0.7212752277610883
2021-04-21,-1973754.0,-0.03612641428104692,0.04655009475065298,0.01944553932823537,0,-2832781.0,1.4352249571121831,0.15811610874744755,-0.06943051918942453,-0.9627533328787243,14,76.01234421776171,81.71029772197797,1.0749608969813198
2021-04-22,8299385.0,0.09216157983849141,-0.03643541161990282,0.22896171111860258,1,7634232.0,0.9198551458933403,1.2948732370683862,1.1579818451605814,0.9177027736367943,12,85.28403056464117,70.89071892115003,0.8312308699741657
2021-04-23,-9614144.0,-0.1560067694305436,-0.16336765125183714,-0.25580680618235796,0,-8797303.0,0.9150375738079229,-0.8950252168470377,-0.8295562299421537,-0.860575570384052,10,74.39363512837016,101.89601373095903,1.3696872528830195
2021-04-27,5837538.0,0.12412551354138342,0.19495126923330858,0.21222885264814914,0,5741129.0,0.9834846471234963,1.4468521096715234,1.3935145138161484,0.6749395494896726,15,91.0213767479658,70.92028483965717,0.7791607573244286
2021-04-28,531165.0,0.01157854299677277,-0.048439917695106305,0.12017488945752174,1,18189.0,0.03424359662251843,0.4448918263972726,0.3114245084087697,-0.9107094305298481,15,72.41811587870313,70.76031822324316,0.9771079703559714
2021-04-29,-5934277.0,-0.08319696224973151,-0.00575029326007599,-0.1386788082765396,0,-6381953.0,1.075439013042364,-0.323654658850172,-0.4130689316386556,-0.9514242875204134,12,74.71849013142109,88.27942120790401,1.181493644379468
2021-04-30,7724289.0,0.10493484943030619,-0.03980281003020488,0.29271509290302294,1,7730644.0,1.0008227294447425,1.2514118039147648,1.2531065961601755,-0.03616507047260548,15,87.15444523501324,70.60045819653159,0.8100614719783531
2021-05-03,-15068014.0,-0.24659467924195805,-0.0053294687641704894,-0.21158927704582844,0,-15172459.0,1.0069315704113362,-1.5919399767423124,-1.6392540140318572,-0.9271783266714665,13,62.540907485396005,103.48103518543677,1.6546135856695194
2021-05-04,10416893.0,0.11656109873408334,0.06622496870268188,0.24383462021542537,0,9523605.0,0.9142462152582349,1.2574833701729975,1.1732731358608595,0.9421842258362697,15,80.91216584391238,64.01884766828623,0.7912141147202135
2021-05-05,-2126847.0,-0.04079163325856247,-0.01791480661978365,-0.05475436569100987,0,-2253723.0,1.0596545026511075,-0.18505787198852275,-0.21390014290599543,-0.8221411213457822,9,65.63261706600736,71.21484870197872,1.0850527052784937
2021-05-07,-6275649.0,-0.10822363709874416,-0.05784823541972091,-0.0461602773662938,0,-5664777.0,0.9026599479990037,-0.7773916188436063,-0.684286761399726,-0.965389281858522,12,63.09435822352367,78.40828940946804,1.2427147468826274
2021-05-11,7303659.0,0.06907828347016355,0.08224123648794489,0.1504840088663646,0,6953163.0,0.9520109030281945,0.7661291949634609,0.7485134803119284,0.7501924150791003,9,72.90313621840143,63.48189254069422,0.8707703925180492
2021-05-13,-6191372.0,-0.06348194625941957,-0.028287962931952487,-0.1397818590099497,0,-5601860.0,0.9047849168164989,-0.49872442333163153,-0.4302893183538042,-0.9610249584629141,15,65.63657177186154,74.53493161710176,1.1355701494613244
2021-05-14,-8658222.0,-0.12509876668609032,-0.14159246242353882,-0.060954244537185696,0,-9335318.0,1.07820266100823,-1.0427105014172156,-1.1146962826066338,-0.9352153714894816,15,69.94057123320582,89.94163848385726,1.285972317611777
2021-05-17,3858682.0,0.0664177319768059,0.10052177771140625,0.028506092057347523,0,3838010.0,0.9946427303416037,0.6965856638002714,0.7110424235651607,0.8649683914684025,10,71.75466506068749,62.816737700361344,0.8754376826542669
2021-05-19,9441425.0,0.09919998357563457,-0.005190554965806986,0.13699858084510586,1,7939642.0,0.8409368289214817,0.9075759153794588,0.7921583509565286,0.993803811524424,15,73.03877962788425,59.85565399518274,0.8195051218015074
2021-05-20,-10245588.0,-0.14676418373299843,-0.12275014900080732,-0.18763198001078188,0,-8424981.0,0.8223033172913062,-1.2118487385378482,-0.9765485845777819,-0.9265828796910068,15,63.75802591241501,85.69192613334704,1.344017869233637
2021-05-21,-5978871.0,-0.09238099039101086,-0.14411778344634213,-0.041839295733210435,0,-4846292.0,0.810569754724596,-0.720301480877978,-0.5768200301730777,-0.8449267321419931,14,64.06768347483138,77.10979913966861,1.2035677732902696
2021-05-24,-2912836.0,-0.06365947132083159,-0.026109472915758106,-0.13562742170291842,0,-3509379.0,1.204798004419061,-0.46821124365423755,-0.5899711740272054,-0.8051399898956183,12,67.4501897070168,76.62173208016499,1.13597504192333
2021-05-25,3707457.0,0.0733677862822951,-0.05235640173202973,0.1969557638961488,1,3970826.0,1.07103764116482,0.7492811747313423,0.8176596816480397,0.8329597381539665,11,72.7451503186627,62.80046833758932,0.863294227346973
2021-05-26,-498879.0,-0.013000636456022735,0.020400648117695444,-0.040474149178066875,1,-1318948.0,2.643823452179787,0.06498340944439032,-0.12211407134285758,0.1470254538339667,15,63.509115238344364,65.18218403525364,1.0263437585397055
2021-05-27,-3026251.0,-0.061515134384886566,-0.021176754924621493,-0.10089060522302341,0,-2972445.0,0.9822202454456025,-0.3793655548164817,-0.37236769225100264,-0.8489806230943449,15,60.64205029054189,68.59189372366471,1.1310945687857576
2021-05-28,-8382023.0,-0.168826061274427,-0.04048655408557193,-0.11302905116973518,0,-7095670.0,0.846534303234434,-1.2544175164044935,-1.0705721249637004,-0.9832289281418548,11,63.07099276775507,88.69265098763243,1.4062352136143381
2021-06-01,-2712840.0,-0.05898289147403656,-0.052551577537381884,0.024081769069715892,1,-2257037.0,0.8319830878341516,-0.28809093066107455,-0.20494075322830285,-0.9343981507330281,11,59.07372334704596,66.47919766111883,1.1253598705903
2021-06-02,-1457758.0,-0.03535141967757742,-0.05984338377713459,0.045165204100478216,1,-3344847.0,2.2945145902131903,0.011796416472577526,-0.4556228251671448,-0.8233665622184897,15,66.75488682436968,71.64761163171603,1.0732938821425761
2021-06-03,3525973.0,0.06807095457117046,0.04507504445068182,0.07578294690900192,0,4065762.0,1.153089374195435,1.0145786897492357,1.1666365945405404,0.9766034488839807,14,70.50630962667299,61.51920670240125,0.8725347706913331
2021-06-04,-7691121.0,-0.1698592421066552,-0.10404907593777131,-0.1796150227097252,0,-8033211.0,1.0444785617077146,-1.2651530789946734,-1.3687512685593917,-0.912835592427886,15,61.02009746784892,85.99135062126825,1.4092299781490274
2021-06-07,5111206.0,0.12350777521514641,0.14875964693915272,0.06813227952078607,0,2702442.0,0.5287288362081278,1.5204423175759827,1.073266702120128,0.7847343198264105,15,75.13037604870924,58.61213594115594,0.7801389933567744
2021-06-08,-1862019.0,-0.04619702044167523,-0.0225602212721898,-0.056780929374360856,0,-2327528.0,1.2500022824686536,-0.1983455204948591,-0.3008888967455578,-0.9403118115032444,15,61.55061544176038,67.51296846581448,1.0968691049027077
2021-06-09,865700.0,0.022662461471590352,-0.002601349343256538,0.1967288032926441,1,1388547.0,1.6039586461822803,0.6136130900520642,0.8653604619446432,-0.7286526050234073,15,70.99862965897773,67.85193410731551,0.9556794889313146
2021-06-10,-3989116.0,-0.09151590343689693,-0.00795866159753614,-0.1334511909101941,0,-4042262.0,1.0133227512060317,-0.6345189333934843,-0.6644107467614023,-0.9040857655671127,15,61.80270057682223,74.25405773216471,1.2014694671774924
2021-06-11,3566747.0,0.09595044527581092,-0.05318479722452196,0.12907266916488655,1,1554604.0,0.43586046332975115,1.3024702933162753,0.8644591739309591,0.8937775610229218,15,82.45770807948736,68.01936583371453,0.8249000295781372
2021-06-14,765535.0,0.023132358937966564,-0.014174257473925337,-0.010951615384920463,0,-71256.0,-0.0930800028738072,0.5505952143478723,0.39109018716693794,0.9179984231213045,15,63.48714852509919,60.61634203598563,0.9547812973836964
2021-06-15,3216141.0,0.0755390180795042,-0.10686050092315663,0.22739809919543125,1,3690102.0,1.147369471674283,1.0293854054704585,1.3356461820281256,0.4871991303177444,15,78.12713394139787,67.15282825077372,0.8595327239463842
2021-06-16,6102934.0,0.0820674795348145,0.05054031027636853,0.12679039067332365,0,5950744.0,0.9750628140497669,1.0009759227571295,1.146728393103214,0.8332990904801783,15,63.20149325240301,53.61468401516187,0.848313564381224
2021-06-17,252616.0,0.0034589581314023983,0.19162240006193415,0.02920100968844848,0,-1422172.0,-5.62977800297685,0.18560392697386255,0.01740938923373458,-0.44255313069029,13,66.09935149858845,65.64365794481876,0.9931059300365538
2021-06-18,12477263.0,0.14926511419784697,0.09885915289192544,0.12840639870618514,0,11684593.0,0.9364708430045916,1.6969667224710614,1.8229873594135428,0.9725112636151027,15,70.96749053333905,52.53315288934459,0.7402425039203776
2021-06-21,-5551309.0,-0.08754169372788664,-0.059681597545333365,-0.04871626503510479,0,-5538672.0,0.9977235999653415,-0.872014539477919,-0.8319417020743725,-0.9578542796216711,12,66.82203965299014,79.64391762673343,1.1918809728096877
2021-06-22,-3997848.0,-0.0794984574167563,0.1073024363079995,-0.10501663464811176,1,-3035546.0,0.7592950007103821,-0.7952184218133397,-0.5253545993694303,-0.9299458560716666,10,68.04568078719832,79.79911390209412,1.1727285696744327
2021-06-23,-3207233.0,-0.07826363019985547,0.0032993860158748523,0.035483294923823364,0,-2880565.0,0.8981464708052082,-0.7695607325478072,-0.6480745016138739,-0.9767130473103813,14,67.16758540731625,78.57383829690379,1.169817819420156
2021-06-24,-2534383.0,-0.06509145855593847,0.044855820915024915,-0.12818950134507387,1,-3394409.0,1.3393433431332202,-0.5596656262198421,-0.7685394900667255,-0.8728504072755996,15,64.54367176140998,73.53116422568176,1.1392466870725089
2021-06-25,-5302116.0,-0.10714972959936618,-0.1504526992958302,-0.15296662617685178,0,-5916923.0,1.1159550262574414,-0.9546101203282296,-1.076847966720763,-0.8149806835026752,15,69.88251874347537,86.65552813893898,1.2400172417516022
2021-06-28,-2539758.0,-0.057856810523033486,-0.025323431405641778,-0.1268525738923439,0,-3417757.0,1.34570183458424,-0.42099220313008,-0.5759446150723602,-0.2674963685398096,11,72.55557075991382,81.4668147337249,1.122819569613729
2021-06-29,-2570001.0,-0.08040215704199516,0.02604935117671408,-0.013590604945710115,1,-2421692.0,0.9422922403532139,-0.7559491551537285,-0.612257005360062,-0.9421108732822693,10,61.18388263749256,71.88272491497129,1.1748637356159324
2021-06-30,-8594366.0,-0.1843055002276593,-0.0754507923241784,-0.23005355189600468,0,-7007017.0,0.81530353722427,-1.7421527112335626,-1.3842480663541132,-0.9660229599770044,15,62.58407292232259,90.86571235829344,1.4518983523343574
2021-07-01,-1507672.0,-0.03410183657531855,0.0009541459970287255,-0.07515328908362319,1,-2836792.0,1.881571057895882,-0.1411768332883578,-0.40416199824023386,-0.3123133728209004,12,70.03670829192129,74.98211655727327,1.0706116604558134
2021-07-02,-749907.0,-0.016225300002434096,-0.017419902979143257,0.058272284602577266,1,-2458248.0,3.2780704807396117,0.09450307455457249,-0.2132437806323954,-0.8440185214913326,12,75.97400722504236,78.48007098052715,1.0329858045800004
2021-07-06,7320970.0,0.121566718300215,0.22141563073514942,0.1528981686813412,0,6376156.0,0.8709441508433992,1.4638525033534822,1.5648856179151325,0.8189084237729362,10,87.14300201269546,68.25212623213088,0.7832198186400273
2021-07-07,-4716646.0,-0.08487130712378325,-0.09210724284024732,-0.06890914504522597,0,-4440023.0,0.9413517571596427,-0.7400942641495998,-0.6363312454844202,-0.9754688907719876,13,66.96527532720617,79.38632712716931,1.185484965741891
2021-07-08,2696566.0,0.03223683592338683,0.036355471776673226,0.1410398622814644,0,4364720.0,1.6186216098549044,0.5684115055897757,0.9287412404623454,-0.499521625578117,15,69.5941310361281,65.24727088666361,0.9375398458929256
