date,strat_ret,bh_ret,cum_strat,cum_bh,drawdown,fold
2022-03-30,-0.0,-0.0157176439657871,1.1271058425225138,1.07448115418231,-0.029746455323356878,1
2022-03-31,0.0,0.0028507356440174,1.1271058425225138,1.0775442159073627,-0.029746455323356878,1
2022-04-01,0.0,0.0085269042797657,1.1271058425225138,1.08673233229362,-0.029746455323356878,1
2022-04-04,-0.0132123315623316,-0.0127123315623316,1.1122141464252653,1.0729174305659974,-0.04256576685515215,1
2022-04-05,-0.0100555428172947,-0.0100555428172947,1.1010302294538852,1.0621286634035192,-0.05219328778128386,1
2022-04-06,-0.0005,0.0050286359876586,1.1004797143391583,1.0674697218238338,-0.0526671911373932,1
2022-04-07,-0.0,-0.0026882370517336,1.1004797143391583,1.0646001101660232,-0.0526671911373932,1
2022-04-08,-0.0,-0.0172434490620037,1.1004797143391583,1.046242732394972,-0.0526671911373932,1
2022-04-11,-0.0,-0.00370647130625,1.1004797143391583,1.0423648637279774,-0.0526671911373932,1
2022-04-12,0.0108884159193848,0.0113884159193848,1.1124621951797287,1.0542357483358646,-0.04235223750041818,1
2022-04-13,-0.0005,-0.0125223533365678,1.111905964082139,1.0410342357951619,-0.042831061381667854,1
2022-04-14,-8.970397773570003e-05,0.0004102960222643,1.1118062216942928,1.0414613680011495,-0.04291692324282693,1
2022-04-18,0.0160141298854077,0.0160141298854077,1.1296108309359096,1.0581394656189544,-0.02759007054051187,1
2022-04-19,-0.0005,-0.0007364207908442,1.1290460255204418,1.0573602297168598,-0.02807627550524155,1
2022-04-20,-0.0,-0.0150846868481504,1.1290460255204418,1.0414102817658926,-0.02807627550524155,1
2022-04-21,-0.028313884001455302,-0.0278138840014553,1.0970783473215517,1.0124446169909331,-0.055595211098848615,1
2022-04-22,0.0057877975073543,0.0057877975073543,1.103428014645552,1.0183044414214877,-0.05012918741571292,1
2022-04-25,-0.0293814928822406,-0.0293814928822406,1.0710076522871788,0.9883851367239083,-0.07803780993470628,1
2022-04-26,-0.0005,0.0027898973153338,1.0704721484610353,0.9911426297633701,-0.0784987910297388,1
2022-04-27,0.0,0.0249625287110981,1.0704721484610353,1.0158840561156315,-0.0784987910297388,1
2022-04-28,-0.0,-0.0376557714698311,1.0704721484610353,0.9776301582586961,-0.0784987910297388,1
2022-04-29,0.0,0.0059843664862692,1.0704721484610353,0.9834806554137454,-0.0784987910297388,1
2022-05-02,0.0,0.0045791120232999,1.0704721484610353,0.9879841235076333,-0.0784987910297388,1
2022-05-03,0.0,0.0300030004913456,1.0704721484610353,1.0176266116506745,-0.0784987910297388,1
2022-05-04,-0.0,-0.0361897683632943,1.0704721484610353,0.9807989402947125,-0.0784987910297388,1
2022-05-05,-0.0,-0.0059940239402104,1.0704721484610353,0.9749200079660529,-0.0784987910297388,1
2022-05-06,-0.0,-0.0325363564984027,1.0704721484610353,0.9431996630294438,-0.0784987910297388,1
2022-05-09,0.0,0.0023065003133548,1.0704721484610353,0.9453751533477774,-0.0784987910297388,1
2022-05-10,-0.0,-0.0160161446170777,1.0704721484610353,0.9302338881743675,-0.0784987910297388,1
2022-05-11,-0.0015499819237013,-0.0010499819237013,1.0688129359810952,0.92925715940697,-0.07992710124631147,1
2022-05-12,0.0236382386159224,0.0236382386159224,1.094077791197601,0.9512231618765862,-0.058178198521528314,1
2022-05-13,-0.0005,-0.004059581165041,1.0935307523020021,0.9473615942448812,-0.05864910942226756,1
2022-05-16,0.0,0.0203421661330217,1.0935307523020021,0.9666329811830549,-0.05864910942226756,1
2022-05-17,-0.0,-0.0411337126993465,1.0935307523020021,0.9268717778493583,-0.05864910942226756,1
2022-05-18,-0.0,-0.0061408803710173,1.0935307523020021,0.9211799691423131,-0.05864910942226756,1
2022-05-19,0.0,0.0004340748847323,1.0935307523020021,0.9215798302312362,-0.05864910942226756,1
2022-05-20,0.0,0.0185424386545966,1.0935307523020021,0.9386681676986126,-0.05864910942226756,1
2022-05-23,-0.0,-0.007670860423245,1.0935307523020021,0.9314677752004533,-0.05864910942226756,1
2022-05-24,0.008288506033079299,0.0087885060330793,1.1025944885398151,0.9396539853624214,-0.05084671688646938,1
2022-05-25,-0.0005,0.0198026272961797,1.1020431912955453,0.9582616030219234,-0.05132129352802608,1
2022-05-26,0.0,0.0242397082701155,1.1020431912955453,0.9814895847256282,-0.05132129352802608,1
2022-05-27,-0.0,-0.0056146945857712,1.1020431912955453,0.9759788204682783,-0.05132129352802608,1
2022-05-31,-0.0,-0.008120306730099,1.1020431912955453,0.9680535730839956,-0.05132129352802608,1
2022-06-01,0.0,0.018736090652284,1.1020431912955453,0.9861911125855648,-0.05132129352802608,1
2022-06-02,-0.0,-0.0164423638886169,1.1020431912955453,0.969975799448713,-0.05132129352802608,1
2022-06-03,0.0,0.0030586958855831,1.1020431912955453,0.9729426604356021,-0.05132129352802608,1
2022-06-06,0.0,0.0095271655321766,1.1020431912955453,0.9822120462148884,-0.05132129352802608,1
2022-06-07,-0.0,-0.0109139858273822,1.1020431912955453,0.9714921978630151,-0.05132129352802608,1
2022-06-08,-0.0,-0.0240856420451337,1.1020431912955453,0.9480931845356463,-0.05132129352802608,2
2022-06-09,-0.0299134922782902,-0.0294134922782902,1.0690772308023837,0.9202064529732076,-0.0796995866886538,2
2022-06-10,-0.0386959620185543,-0.0386959620185543,1.0277082588843534,0.8845981790197278,-0.11531149652780957,2
2022-06-13,-0.0005,-0.0030199991906269,1.0271944047549113,0.8819266932350582,-0.11575384077954555,2
2022-06-14,0.0136460160145462,0.0141460160145462,1.041211516052249,0.8944024423612171,-0.10368740353002229,2
2022-06-15,-0.0005,-0.0336699699861275,1.040690910294223,0.8642879389713959,-0.1041355598282572,2
2022-06-16,0.0016594860179414998,0.0021594860179415,1.042417922308855,0.8661543566910801,-0.10264888531582128,2
2022-06-17,-0.0005,0.0248553506301862,1.0418967133477006,0.8876829269265003,-0.10309756087316332,2
2022-06-21,-0.0022971979788896,-0.0017971979788896,1.0395032703235865,0.8860875849643333,-0.10515792334358673,2
2022-06-22,0.0097613596200664,0.0097613596200664,1.04965023557145,0.8947370045360462,-0.09642304803017646,2
2022-06-23,0.0312910813772041,0.0312910813772041,1.0824949265103176,0.9227342929561794,-0.06814914809552279,2
2022-06-24,-0.0005,-0.0038379462770065,1.0819536790470625,0.919192888311862,-0.068615073521475,2
2022-06-27,-0.0211294421503107,-0.0206294421503107,1.0590926013763218,0.9002304517974554,-0.08829471744517439,2
2022-06-28,-0.000829669009676,-0.000829669009676,1.0582139050665826,0.8994835584900325,-0.08905113106406809,2
2022-06-29,-0.0081394990662591,-0.0081394990662591,1.0496005739743908,0.8921622129055874,-0.0964657985321819,2
2022-06-30,0.0105160442475975,0.0105160442475975,1.0606382200526092,0.901544230212537,-0.08696419289032864,2
2022-07-01,-0.0005,0.001875138427223,1.060107900942583,0.9032347504424498,-0.08742071079388349,2
2022-07-05,0.0028828880292708,0.0033828880292708,1.0631640733199457,0.9062902924673429,-0.08478984688527072,2
2022-07-06,-0.0005,0.0148530398970089,1.0626324912832859,0.9197514583396321,-0.08524745196182794,2
2022-07-07,-0.0,-0.0008118860558009,1.0626324912832859,0.9190047249558037,-0.08524745196182794,2
2022-07-08,-0.0,-0.0114909365133693,1.0626324912832859,0.9084445000058501,-0.08524745196182794,2
2022-07-11,-0.0093852795548968,-0.0088852795548968,1.0526593882884758,0.9003727166631896,-0.09383266034872031,2
2022-07-12,-0.0052637532883292,-0.0052637532883292,1.0471184489718819,0.8956333768151319,-0.09860250166258615,2
2022-07-13,-0.0024473689107499,-0.0024473689107499,1.0445557638339955,0.8934414315332846,-0.10080855387624481,2
2022-07-14,0.0189215706923427,0.0189215706923427,1.0643203995614745,0.9103467467395094,-0.08379443936246429,2
2022-07-15,-0.0082858244022347,-0.0082858244022347,1.0555016276229918,0.9028037734508803,-0.09138595775425794,2
2022-07-18,0.0266682470821612,0.0266682470821612,1.0836500058240652,0.9268799675479759,-0.06715481397332711,2
2022-07-19,0.0063641683370803,0.0063641683370803,1.0905465368796077,0.9327787876897187,-0.06121803017701833,2
2022-07-20,0.0101308316007307,0.0101308316007307,1.101594680197495,0.942228612508537,-0.051707388130939516,2
2022-07-21,-0.0005,-0.0093314923452524,1.1010438828573963,0.9334362134234357,-0.052181534436873976,2
2022-07-22,0.0,0.0012244138983442,1.1010438828573963,0.9345791256963691,-0.052181534436873976,2
2022-07-25,-0.0,-0.0119082475987133,1.1010438828573963,0.9234499260669877,-0.052181534436873976,2
2022-07-26,0.0,0.0256199401717742,1.1010438828573963,0.9471086579244533,-0.052181534436873976,2
2022-07-27,0.0,0.0124124778067742,1.1010438828573963,0.9588646231215443,-0.052181534436873976,2
2022-07-28,0.0140360745199659,0.0145360745199659,1.1164982168469353,0.9728027507377981,-0.03887788382283023,2
2022-07-29,-0.002967209421101,-0.002967209421101,1.1131853328192647,0.969916241250936,-0.041729734420779575,2
2022-08-01,-0.0005,-0.0066054342850665,1.1126287401528552,0.9635095232573342,-0.042208869553569076,2
2022-08-02,0.0150315602158564,0.0155315602158564,1.1293532860583553,0.9784743294363565,-0.027811774502050367,2
2022-08-03,-0.0005,-0.0006857578527677,1.128788609415326,0.9778033329812139,-0.028297868614799337,2
2022-08-04,-0.0021782793950926,-0.0016782793950926,1.1263297924460214,0.9761623057950187,-0.03041450734576336,2
2022-08-05,-0.0011713777759056,-0.0011713777759056,1.1250104347588097,0.9750188509643337,-0.031550258243699066,2
2022-08-08,-0.0039827467183096,-0.0039827467183096,1.1205298031417101,0.9711355978353655,-0.03540734827452662,2
2022-08-09,0.0207847690908075,0.0207847690908075,1.1438197563593784,0.9913204269922368,-0.015358512741723116,2
2022-08-10,0.0,0.0,1.1438197563593784,0.9913204269922368,-0.015358512741723116,2
2022-08-11,0.0167954258581001,0.0167954258581001,1.1630306962723422,1.0079700757254049,0.0,2
2022-08-12,0.0041060751295842,0.0041060751295842,1.1678061876892492,1.0121088765847062,0.0,2
2022-08-15,0.0019610252638182,0.0019610252638182,1.170096285126551,1.0140936476614235,0.0,2
2022-08-16,-0.0005,-0.0071270884137184,1.169511236983988,1.0068661125747502,-0.0004999999999998542,2
2022-08-17,0.0,0.0029061196691881,1.169511236983988,1.0097921859887427,-0.0004999999999998542,2
2022-08-18,-0.014018403440795,-0.013518403440795,1.1531165566354031,0.9961414078271845,-0.014511394239074518,2
2022-08-19,-0.0210592432142318,-0.0210592432142318,1.1288327946148606,0.9751634236439846,-0.035265038472648086,2
2022-08-22,-0.0024214012621067,-0.0024214012621067,1.1260994374612727,0.9728021616992127,-0.03760104892608892,2
2022-08-23,0.0032102756302481,0.0032102756302481,1.1297145270425908,0.9759251247719685,-0.03451148302687997,2
2022-08-24,-0.0005,0.014019098238657,1.1291496697790695,0.9896067149697203,-0.034994227285366525,2
2022-08-25,-0.0349492117404241,-0.0344492117404241,1.0896867788833309,0.9555155437059828,-0.0687204183667018,2
2022-08-26,-0.0066163304659469,-0.0066163304659469,1.0824770510498656,0.9491935371034751,-0.07488207183497644,2
2022-08-29,-0.0110637749015401,-0.0110637749015401,1.0705007686209669,0.9386918734709656,-0.08511736834957347,2
2022-08-30,-0.0076130717715941,-0.0076130717715941,1.0623509694379087,0.9315455448668191,-0.0920824354869131,2
2022-08-31,0.0031105878032784,0.0031105878032784,1.0656555054062433,0.9344431990768801,-0.08925827818435644,2
2022-09-01,-0.0105942522904514,-0.0105942522904514,1.0543656821272611,0.9245434720747632,-0.09890690575671145,2
2022-09-02,-0.0037898686655226,-0.0037898686655226,1.0503697746665648,0.9210395737400336,-0.10232193023930276,2
2022-09-06,0.017829019293485,0.017829019293485,1.0690968376443883,0.9374608060703078,-0.08631721061420103,2
2022-09-07,0.0065127914746377,0.0065127914746377,1.0760596424141609,0.9435662928158894,-0.08036658513296599,2
2022-09-08,0.0154132065909149,0.0154132065909149,1.0926451719868364,0.9581096750192845,-0.06619208532171177,2
2022-09-09,-0.0005,0.0106828997179434,1.092098849400843,0.9683450645963068,-0.0666589892790509,2
2022-09-12,-0.0,-0.0444505987116863,1.092098849400843,0.9253015467154944,-0.0666589892790509,2
2022-09-13,0.0032939556035624,0.0037939556035624,1.095696174525471,0.9288120997036406,-0.06358460542675204,2
2022-09-14,-0.011398350647239,-0.011398350647239,1.0832070453253912,0.9182251737058202,-0.07425819644557059,2
2022-09-15,-0.0076626652603531,-0.0076626652603531,1.0749067923294067,0.911189121566083,-0.08135184600372372,2
