date,first_hour_ret,last_hour_ret,am_range,pm_range,gap_fill_flag,vwap_dev_am,open_drive_flag,vol_am_pct,late_reversal_flag,premarket_ret,premarket_vol_ratio,overnight_gap
2021-02-19,-0.001287777077568094,-0.0009630995294571495,0.003370140011507845,0.005753897580623127,1,0.00232262865021924,1,0.22494631362439657,0,0.0025271253948633866,0.016737951218448167,0.0031884775019928673
2021-02-22,0.0008048624795315713,-0.004613004806364176,0.004773667119980093,0.007188254558574491,0,-0.0004149669657166157,1,0.26917793474069546,1,0.001862818694914669,0.03153009949542166,-0.007656503897105326
2021-02-23,-0.0022621906942970516,0.002000000000000076,0.015416410657431665,0.01675696810590404,1,-0.0019241356900889222,0,0.3995594250114879,0,-0.006796116504854338,0.030521326757289947,-0.006299780756528687
2021-02-24,0.0018630258877179765,0.0015104495647159295,0.012429441370297325,0.005978366654617182,1,-0.004304984446529144,0,0.34172977995207227,0,-0.002966618609293538,0.02963957716088417,-0.0030770083716804724
2021-02-25,-0.0028065927413806835,-0.004530454723418549,0.014858432160251036,0.015656384998486636,1,0.009205133084616,0,0.23293303799822931,0,-0.0036457333954660895,0.013448606624040339,-0.0036462331395985966
2021-02-26,-0.014002627239442263,-0.006844895783656562,0.01730065121998937,0.014002627239442105,1,-0.0004258638129196004,1,0.37736033537856817,0,0.0007831072577261158,0.01811753820535756,0.005197505197505261
2021-03-01,0.006519195408703335,-0.002585685206579737,0.010280269682955362,0.006909232740847945,0,-0.0013672326127462974,1,0.3381891245702354,0,0.0015346410335110115,0.028411907159227517,0.014700062192570782
2021-03-02,-0.0052358906525572565,-0.006378748550284427,0.010444223985890708,0.008818342151675453,1,-0.00025052884804284284,1,0.3470193748885836,0,0.005960301618984191,0.01842223475245574,0.0010206614989931439
2021-03-03,-0.0058474647063738,-0.006741258741258811,0.009634394230501433,0.011722774482777925,1,0.002620847199449028,1,0.3272672692764797,0,-0.007488049515072908,0.026253466934008995,-0.001973099155180023
2021-03-04,-0.002592498661481714,-0.0013099814893919395,0.013357003973285857,0.03178628793642735,1,0.009188792034082098,0,0.25165964791232276,0,0.001072023020283791,0.011350345792407655,-0.00047881928796759775
2021-03-05,-0.01022223477254117,0.0013179664058774864,0.02089628102674153,0.024510772880015835,1,-0.007835854822309486,0,0.3082152757986003,0,0.014059502333705488,0.035190072782003985,0.00995322838238652
2021-03-08,0.006367470047756108,-0.007845655572928305,0.012120535090904102,0.016253805121903518,1,0.0019700452134941244,0,0.3335939896296525,1,0.008875489560733642,0.02730464917459307,0.002856742753115759
2021-03-09,0.006514839356311529,-0.005025264378606713,0.009549529483824286,0.007934740241661468,0,-0.0005663118882010996,1,0.3361930591198768,1,0.0017570771161623078,0.016618197840866406,0.010806551471829887
2021-03-10,-0.0022880771881460624,-0.003325911877078639,0.007057201929703659,0.006450723638869833,0,-0.0004896617557349248,0,0.3546200040838437,0,0.005572034485626343,0.020199011662313436,0.006604323334350793
2021-03-11,0.0024376215387143228,-0.0014448109478504287,0.00895620497932125,0.006025581331653443,0,-0.0008391735295430535,0,0.28216628272792144,0,0.0005754843660080006,0.011820393959590518,0.007255572721253573
2021-03-12,-0.00139733684037479,0.0017749863462589682,0.0048221820373718855,0.005452353553619245,1,-0.0013189788623119765,1,0.42726219617536515,0,-0.006072488631103172,0.02112353497758591,-0.003494785125320736
2021-03-15,-0.0019342359767891126,0.003152945013726096,0.006728961778407308,0.009425995041817582,1,-0.001818535608290018,0,0.2583858524368017,1,0.00128191141173911,0.010313136315765614,0.0008179513046323619
2021-03-16,0.0015691367042717963,-5.426083181850243e-05,0.002786570354137848,0.005789573357141042,1,0.0017048040477812914,0,0.22012205438627244,0,0.000893582453289965,0.013491760961048314,0.0014901918283299323
2021-03-17,-0.00016337199803954222,-0.0010805845962666722,0.004247671949027943,0.011190981865708254,1,-0.003433597558842701,1,0.25652490885763196,0,-0.0035812149000243993,0.010444159005129384,-0.003364993215739509
2021-03-18,0.0011165273276872226,-0.004915883766659415,0.004929059666131103,0.015141199858391663,0,0.0034414247098583702,0,0.2317114279772718,1,-0.004095359496623338,0.018592900885548564,-0.00689636520986589
2021-03-19,-0.0027737346552055334,-0.004978254328619473,0.009557026336747914,0.005520006591052621,1,-0.0017867180746940377,1,0.3945720602250683,0,-0.004809925938072334,0.026625455401915583,-0.0009328614152057283
2021-03-22,0.0034041618624059988,-0.0031000163158753096,0.006780870806566813,0.004337561082743052,0,-0.0017984249025980341,1,0.31156790301643555,1,0.0007967032967033529,0.012558160630539378,0.0011818706538768294
2021-03-23,0.0018851943935957972,-0.0024952699553045738,0.005655583180787392,0.011966886150651609,1,0.00330343649791112,0,0.20416041242348804,0,0.0002732987154960993,0.013452282018656418,-0.001636616568015119
2021-03-24,-0.0007119971520113671,-0.005441653383169401,0.006353205356409325,0.012350412136812965,1,0.002869391264481456,0,0.23756265075048985,0,0.0037661159523875104,0.014061315771404174,0.003517546511308444
2021-03-25,0.0,0.001982433437044047,0.008793586507253901,0.01073538794418709,1,-0.003881817661040124,0,0.3298633559875246,0,-0.004474149359257635,0.02089069470709762,-0.00422628584056122
2021-03-26,0.0031772117228155796,0.009445293732255895,0.004546699534374212,0.015666940564229053,0,-0.00248582993078555,1,0.19444458115821017,0,0.00057546859585657,0.011394413657703143,0.003104651482265009
2021-03-29,-0.002714882988543194,0.00075810905940334,0.007357332898952,0.00806320247597336,1,-0.0025525208950400572,1,0.2663584023009693,0,0.0008967391304347393,0.01611694745145014,-0.003813387423935159
2021-03-30,-0.0006787207471357985,-0.0008400856345356556,0.00488678937937778,0.005185426508117414,0,-8.80478507192717e-06,0,0.2946081514129781,0,-0.0027885318244579406,0.014420773593378285,-0.0034360542193123526
2021-03-31,0.001950109693670343,-0.002479851208927507,0.0049294439478887175,0.004983613661601731,0,-0.0009672137419052867,1,0.18681397671777045,0,0.0028519433957139672,0.005302798673550095,0.0016277366322128154
2021-04-01,0.00196194366802843,0.0015260635592085705,0.0036820038701354673,0.0038432595140830113,0,-0.001087399653957162,1,0.27860426826250434,0,0.001696055996769405,0.010368083583505936,0.005241260063759652
2021-04-05,0.004697452229299314,0.0005009491668425822,0.0077229299363056475,0.002945859872611501,0,-0.0011082220513431813,1,0.33536436603712166,0,0.0034083344428171287,0.012847970499080428,0.007109638103383827
2021-04-06,0.0024805383295949273,-0.0012904245233330061,0.004248581607072059,0.0044596912521440765,1,0.0008023416191311896,1,0.25575558667197784,0,0.0006601357239048349,0.014960208964272746,-0.0014755869410555777
2021-04-07,0.002162903566153179,0.0003688287054113578,0.003323485967503669,0.0036136315678411786,1,0.0003021235328439512,1,0.2484302934705255,0,-0.0019480861369978652,0.02098872326992747,-0.0004482058583142606
2021-04-08,-0.0010499238805187518,0.00010486027368536797,0.0028347944774003465,0.0019423591789594,0,-0.0007716131357483988,0,0.3294614366001541,0,-0.0001312267072593421,0.01481936114962288,0.003291812603692097
2021-04-09,0.0004194960803334159,0.004233744511812682,0.0029626910673553274,0.006187567184919151,1,-0.0020902074872235837,1,0.28809218338180126,0,-0.001753513570101178,0.01911290100451406,-0.00031452310434290285
2021-04-12,-0.00028668230388327766,0.0018764659890540196,0.0031274433150898845,0.0034141256189731623,1,-0.0006028925341782627,1,0.25228849790068975,0,0.0004693244335515001,0.007483787935983175,-0.0015612802498048992
2021-04-13,0.0010147265442057637,-0.0005184705119896011,0.0026539001925379576,0.004839465056980686,1,-0.0011869891713768056,0,0.25300610976726245,0,-0.0005460786353234334,0.03948464151648239,-0.0002601186140880833
2021-04-14,0.0015821553624692352,0.0003904724716908346,0.00342368045649071,0.006562054208273824,1,0.0025298763607073437,0,0.22812487316035737,0,-0.0002333661774620957,0.014982779050110365,-7.78048653975121e-05
2021-04-15,0.002251552795031068,0.0011600629011883905,0.004270186335403668,0.003519668737060077,0,-0.0012202548837118733,1,0.27572322540575955,0,0.001399362512633187,0.01618208820149898,0.005542977593879292
2021-04-16,-0.001898994046397067,-0.0003078028010055008,0.003977622664750594,0.0036183535208376746,1,-0.0008705453097619316,0,0.32561489347074,0,0.004329785314811492,0.012678898644287034,0.0033214037436597762
2021-04-19,-0.0008488527626298593,0.00043853992003099686,0.006019137771375592,0.003729807593373775,0,0.0014260585661325742,0,0.28818972068187604,0,-0.001592479387666002,0.013409699806285714,-0.00238651235597528
2021-04-20,-0.000569122516556362,0.0033619139454275897,0.009804428807946925,0.005018625827814564,0,0.0015505076913381905,0,0.28091704552843444,1,-0.004276146316331706,0.019487221005385566,-0.0031461137758522113
2021-04-21,0.005828476269775211,0.0027610765618146984,0.008690674437968294,0.004709616985845135,1,-0.0021549058912393613,1,0.29311505372029256,0,-0.0006500429028315869,0.017090108345009417,-0.001610640619317308
2021-04-22,-0.0007981462409886774,-0.0016333514816831182,0.004608650875386253,0.013568486096807369,1,0.004549561116246497,1,0.15955484375430512,0,0.0006956073682855562,0.00818624482905522,-0.0004632250759174606
2021-04-23,0.00347519385876198,-0.001564905079527998,0.008921393189657402,0.004849710832749824,0,-0.002887576584071959,1,0.2608333883086953,0,0.00041514231597511263,0.009866915046525152,0.0014544321221723043
2021-04-26,0.000974708869850704,-0.0010756268087177398,0.002308521007541256,0.0030010773098034143,0,0.0003701667804987709,1,0.26792323566774084,0,0.001464316909006816,0.0178421573215625,0.0016700495876263049
2021-04-27,-0.0017934921854983053,-0.00030767652940875994,0.00402254675890339,0.0027671022290545327,1,-0.000725679698653797,1,0.32099662440170734,0,-0.0003073455588566862,0.010638665625219217,0.0007179119019538217
2021-04-28,0.0009994618282464396,-0.0023292124190535334,0.0029215038056430802,0.00504856359396215,1,0.0003820527648527558,0,0.22903501152359512,0,0.0007437232323750942,0.009103115042054135,0.000718077603672384
2021-04-29,-0.003464438557163271,-5.0985290743574094e-05,0.007922355818218907,0.009629101283880101,1,-0.0003504489095803286,1,0.2818424522599302,0,0.0013264290998138886,0.013641360492017713,0.00702888512646865
2021-04-30,0.0016408573479642762,0.0005391389181279977,0.004384165726592092,0.0037432058250436782,0,0.0010845260873569575,0,0.18961417188613947,0,-0.004415743529531782,0.013247613170442082,-0.0057862404730952095
2021-05-03,-2.5528438680812183e-05,-0.002273714329509711,0.004059021750229837,0.003829265802103543,0,0.0007343276553187782,1,0.24492208698569534,0,0.0005619412515964937,0.01997223282788629,0.005106099094244756
2021-05-04,-0.004786535937620517,0.0038271573013369665,0.011863403587328436,0.008852518078180082,0,-0.000592115251366312,1,0.3129730176183155,1,-0.0027204599117133825,0.023984432173293005,-0.005069513787541333
2021-05-05,-0.0035402770651616097,-0.0023640054474908545,0.006310928681375157,0.005951770138532563,1,0.00021285860990390417,1,0.32056759838654175,0,0.0014386271386733862,0.017739355100712707,0.004225061830173089
2021-05-06,-0.0036306519723968097,0.006998224715053825,0.009398496240601592,0.008523019878463286,1,-0.002784906186617367,0,0.26119737784456515,1,-0.0013371390367455625,0.011545652932584964,0.00020603688060173313
2021-05-07,0.0055845977304602775,-0.0001268230818009166,0.008695652173912962,0.0037740660461558543,0,-1.22466062995398e-05,1,0.34826839210592797,0,0.0018138156550173196,0.04135877346472307,0.0019673974142776374
2021-05-10,-0.0024582478015154224,-0.0032682241797522605,0.004054841734458609,0.011454927899845507,1,0.003462313685492728,1,0.22026133083925542,0,0.00060858099198704,0.008168975065354642,0.0009131725135072338
2021-05-11,-0.0034213732147948296,0.0004395831717217673,0.01259687410901728,0.0072315388403618895,0,-0.0008977121207090364,1,0.3755671755475493,0,-0.006949628066201613,0.02517317466544885,-0.01157994517459581
2021-05-12,-0.0019528198718950164,-0.004914327762009893,0.01221163359891683,0.011196167265531456,0,0.005752023063366025,0,0.23379722669573977,0,-0.006595111858269636,0.02176560741555608,-0.007186433667666149
2021-05-13,0.010626824841518173,-0.001953684649248483,0.012283978220269921,0.011100297235447372,0,-0.0002046870628007774,1,0.2758197468608477,0,0.007660296339491726,0.029092523714458907,0.004093814378532595
2021-05-14,0.0036537963202902955,-0.0015911715642243157,0.0062192277792173555,0.005260430163254806,0,-0.0023306657132950055,1,0.32302753573758475,0,0.0026240581969343927,0.021669950169492448,0.007124774904089468
2021-05-17,-0.0018816857842504481,0.0009026667354411871,0.006212140739785973,0.005619280835159187,0,-5.6026183568016834e-05,1,0.3526067491851474,0,0.00010311936066001666,0.02322715371689713,-0.0028530303809181454
2021-05-18,-5.150258800500041e-05,-0.004862404303745074,0.003836942806376044,0.009193211958900917,1,0.0021226689393842074,1,0.3051933545154432,0,-0.00308079381787371,0.014674398119746806,0.0007731360977244321
2021-05-19,7.89411362261652e-05,0.006610356224752064,0.007630976501855058,0.008499329000341976,0,-0.002917411527775484,1,0.333089368100688,0,-0.006561405343232205,0.028351915386713784,-0.012396049896049996
2021-05-20,0.004576302035934496,-0.0008244660294231138,0.010868717335344003,0.006136405002730216,0,-0.0017769876437310859,1,0.28851103049109217,0,0.003182387312186901,0.019563634163830237,0.002476279845688637
2021-05-21,0.0001797960598977556,-0.001905890231024826,0.00565073331107284,0.004315105437546572,1,0.0021952894983389044,0,0.3275989558606047,0,0.0024203723253598316,0.011565230271077772,0.004152481171979668
2021-05-24,0.004104984991148685,-0.002192199847055859,0.006234445955306994,0.003386612617697599,0,-0.0008265106253272963,1,0.300123702679791,0,0.0035271098295659455,0.017413915167011153,0.005702342863040509
2021-05-25,-0.00221622172406767,-0.00023034987586694733,0.006572243733442126,0.004330548196454161,1,0.0009473467560369075,1,0.2565598410585629,0,0.00012739178068233933,0.010146319321793882,0.0027587616225604986
2021-05-26,-0.0004601226993865205,0.0004857223202188249,0.003783231083844482,0.0028118609406952095,1,-0.00029619854181221815,0,0.251204439611099,0,-0.0010724682089781317,0.013198235065555619,0.0013053827843046684
2021-05-27,0.0005861216584693594,-0.0009186485658875514,0.002981575393083805,0.0031089931449248755,0,0.0008523957427830986,0,0.2715933948469957,0,0.004916899280391344,0.01942901535041329,0.002708572888718544
2021-05-28,-0.001729575745243684,-0.0017558592258952452,0.002670668430155546,0.0034845864279173986,0,8.248076058456645e-05,1,0.23138132143314888,0,7.630869410395675e-05,0.012278144752843473,0.004291406968427523
2021-06-01,-0.004814392499683206,-0.0016557978398206064,0.007753705815279368,0.0028126187761307836,1,0.0006225394319184798,1,0.3678083155772612,0,0.002616670477351903,0.018697160499520415,0.005657059857808961
2021-06-02,0.001120733571064691,0.0011220196353436127,0.0039989811512990145,0.0038461538461539674,1,0.001096775260914743,1,0.26553230672131284,0,0.0024767643754469086,0.009941094601663102,0.0016839312139613845
2021-06-03,-0.00025623943012342,0.00015341737196042414,0.00886588428227345,0.00281863373135864,0,-0.0006804653376653639,0,0.3820506234972296,0,-0.004414278788497405,0.030866156596822757,-0.005985583658083143
2021-06-04,0.0016032574118844522,0.00017740382178517203,0.003181066293421555,0.0034610001272426865,0,-0.0011563614385819443,1,0.29124996724213037,0,0.004498632517956166,0.033199089140911686,0.004576132528888341
2021-06-07,-0.0024577495122508103,0.0009392054829293173,0.003648617832619651,0.0028631514936529137,1,-0.00022770851507575174,1,0.2732805228317558,0,0.0017513579369511083,0.014375246471544013,0.0003548526094341196
2021-06-08,-0.0029355197894524367,-0.0011397598905830218,0.006832675372001186,0.0024293956878226023,1,-0.0006964874846530146,1,0.27693293819323145,0,0.002536912070627632,0.023238503170497547,0.0020286033066234184
2021-06-09,-0.0006831638074997182,-0.0019263915644327054,0.0025049339608319648,0.003694145033146044,1,0.0008729697731566116,1,0.27197291475887686,0,0.0019267334262897476,0.017139901719267926,0.002079107505071121
2021-06-10,0.001999898739304391,-0.0004800525531215991,0.0072654549136752684,0.0023543111741177835,1,-0.00019426989162584283,1,0.34438472272173315,0,0.0028179025665760115,0.05258697946585142,0.0030725476752748266
2021-06-11,-0.0014388126009694316,0.0012885946738088023,0.0032815024232633566,0.0037611066235864526,1,-3.0444231813707277e-05,0,0.25500725242968103,0,0.0015168368894732094,0.01362041736700402,0.001364946160457056
2021-06-14,-0.002119125104064116,0.004120740216402051,0.0029011831781831886,0.0051464466812987724,1,-0.00045316409889000327,0,0.25322914291591714,1,-0.0005547290652814505,0.012978878046359546,0.0002775815080246635
2021-06-15,-0.0024665257223397217,-0.0006301991429291656,0.004505184737742929,0.0025672002416188004,1,-0.00028981628043649475,1,0.20818210549104643,0,-0.0012568182389462836,0.011777274810733334,0.0004028603081880556
2021-06-16,-0.0007060544166224695,0.0010665041517483455,0.0019416496457120777,0.01038908641601736,1,0.0046095419984941,1,0.10517426011490379,0,0.0009843761831444164,0.0038826661644404312,0.00035315188053372943
2021-06-17,0.0013712196236764442,0.00038075897956602137,0.004342195474975334,0.008760569817932476,1,0.0003399220428647136,1,0.2956051933690627,0,0.0033121862977400986,0.01722104767931792,-0.0010400284105322535
2021-06-18,-0.002584442169907858,-0.002078735307704158,0.005373592630501594,0.0061412487205732705,0,0.00033376190290190284,0,0.3138501579044177,0,-0.008322760720629357,0.030108195888231878,-0.008348346824329377
2021-06-21,0.00583807036411116,0.00048207444244284303,0.01070312900087046,0.0030214574691451576,0,-0.0014088932481486455,1,0.3362677390777003,0,0.0021293517021985786,0.025679211669295213,0.004552820433675537
2021-06-22,0.0010904572312530289,0.0002523468254769929,0.006060913448127168,0.004640783100448823,1,-0.0017860314860848017,0,0.2944767118788448,0,0.0002536590315297311,0.011429916622584482,-2.53588274077976e-05
2021-06-23,0.0009835569454253081,-0.001815019284579824,0.002673257338847983,0.0030767678805609486,1,0.0002928569076226242,0,0.30335551294538776,0,-0.0003025413473174782,0.014316915661704139,0.00017656703241264516
2021-06-24,0.0012559027428915904,-0.0007024938531787163,0.00216015271777357,0.0018587360594795768,0,-0.00013416183099145527,1,0.2949983707683546,0,0.0024928864603530557,0.014787770778434753,0.005429704270525487
2021-06-25,0.0011025910890592836,2.5020642029651724e-05,0.002205182178118567,0.0026813010574850728,0,-0.0006310962636489946,1,0.2583387562679698,0,0.0014554579673776264,0.008883320009376085,0.001882955486932289
2021-06-28,-0.0012242348532167623,0.0012749043821714567,0.0028732042473453524,0.004122423485321617,1,-0.0005895065125810477,0,0.22895162563923355,0,0.0008251856667749845,0.014016010345471088,0.0013008780927125355
2021-06-29,0.0010475644127404182,0.0002995506739890278,0.001671114658419215,0.0022447808844437535,1,0.0006088690301522876,0,0.31100621716885946,0,0.0008737112758681513,0.01948742792137075,0.0009986767533019603
2021-06-30,0.0019986009793145085,0.00034916201117329214,0.0028230238832816917,0.0027980413710402834,1,-0.0003516207336398355,1,0.2171387356834346,0,-0.002044428931162565,0.011719525103058988,-0.001172800998128577
2021-07-01,0.0012194818446529681,0.0001983831771065419,0.002190089843458481,0.002787387073492458,0,-0.0010640063370030088,1,0.25684315839717675,0,-0.0018133041879873847,0.023372599040235423,0.0017951083298013595
2021-07-02,0.0004203031127153041,0.0011331165632082875,0.0030657403515712144,0.004079412564590643,0,-0.002433721135538997,1,0.21578211580840373,0,0.002627599712451358,0.024110947980638838,0.002876199449554995
2021-07-06,-0.003985730102103591,0.0018277020351709374,0.008192889654324126,0.007946856931971858,1,6.733267312524392e-05,1,0.27836904971248416,0,0.0008865466545177276,0.007164697095730829,0.00014764142818475423
2021-07-07,-0.0021657273644574496,-0.0001228199459592517,0.006177245096350235,0.002633327590874396,1,-0.001132121611152151,1,0.3156226152386141,0,0.0009360297558932814,0.0212318232886249,0.0016763219524220556
2021-07-08,0.0002986857825567616,0.0015874984497086524,0.008338311429709335,0.006023496614894363,0,-0.0014552019805426386,0,0.3581341079332869,0,-0.005372217958557215,0.04215424012680017,-0.013068684288100603
2021-07-09,0.003775260937153082,-0.00019601597530194813,0.006711574999383195,0.0029116391541441676,0,-0.0014574634722211558,1,0.2732808660986634,0,0.0029199247748193775,0.018924527233448476,0.0037149862545508582
2021-07-12,0.0024756115495857415,0.0004885913910198013,0.004068826903279634,0.0022305014951713932,1,-0.0007979243066853205,1,0.2772571005695444,0,0.003393999016232158,0.0184997125405736,-0.00024504999019791683
2021-07-13,0.002079408958583122,-0.0015411335893735058,0.003694008855835778,0.005797881449225738,1,0.0015840967250817795,0,0.2671727196275918,0,-0.0008310113897442807,0.029095719734236546,-0.0018801582263027754
2021-07-14,-0.0013420198618939838,-0.0009288455427635488,0.006880901837347176,0.004855671863943609,1,0.0006203777049008829,0,0.21592951021035467,0,0.005175374049546269,0.019852908907851404,0.0041407360219532455
2021-07-15,-0.00012272649174053501,0.0012289843673188479,0.003583613558822757,0.005154512653101354,0,0.0013827034745541448,1,0.29804858256218,0,-0.0022530244404171994,0.021453424495808324,-0.0032782874617736392
2021-07-16,-0.005311727412919392,-0.0018766358832534714,0.007172055907766889,0.007588182018456473,1,0.001989162360503413,1,0.2975935582551802,0,0.0028227785959745563,0.011430164268017408,0.002896771817846937
2021-07-19,-0.0059850249167354985,0.006089395355888584,0.009490897252898657,0.007136954398617742,0,0.002055510608883865,0,0.3024852414272738,1,-0.007234666732963789,0.025364458361928147,-0.011950712589073735
2021-07-20,0.007847364990222122,-0.0011870903919871847,0.01486737201022917,0.003936218221932491,1,-0.0028178986143167256,1,0.29899261204570776,0,-0.002650994122796054,0.024365643591875007,0.0016826138275697932
