close,high,low,n,open,date,volume,vw
179.41,179.42,178.75,239659,178.8,2016-05-27,65103644,179.11
179.07,179.79,178.5,351158,179.68,2016-05-31,115528767,179.19
179.44,179.61,178.26,285414,178.45,2016-06-01,72128809,179.06
179.98,180.0,178.56,253459,179.03,2016-06-02,64142591,179.37
179.44,179.79,178.23,373270,179.42,2016-06-03,103314540,179.13
180.36,180.72,179.64,264565,179.8,2016-06-06,66019265,180.28
180.64,181.2,180.48,229779,180.51,2016-06-07,62195670,180.82
181.23,181.36,180.65,245008,180.77,2016-06-08,67223412,181.07
180.98,181.1,180.22,262672,180.49,2016-06-09,79562682,180.64
179.26,179.94,178.72,368332,179.6,2016-06-10,119349844,179.31
177.88,179.52,177.8,398886,178.66,2016-06-13,120424779,178.6
177.53,178.13,176.58,496234,177.5,2016-06-14,126482782,177.24
177.28,178.66,177.1,407007,177.96,2016-06-15,110436117,177.94
177.81,177.98,175.44,507531,176.41,2016-06-16,152209979,176.77
177.15,177.91,176.49,390850,177.71,2016-06-17,120421258,177.18
178.29,179.8,178.21,357371,179.12,2016-06-20,85811558,179.06
178.8,179.21,178.23,296434,178.68,2016-06-21,73505907,178.73
178.51,179.71,178.36,380380,178.98,2016-06-22,97367183,178.95
180.83,180.88,179.51,355305,179.97,2016-06-23,105993501,180.23
174.34,180.86,173.89,1251810,174.67,2016-06-24,343093583,175.52
171.22,172.93,170.4,913197,172.92,2016-06-27,257357946,171.29
174.3,174.33,172.52,588024,172.83,2016-06-28,162729160,173.38
177.27,177.5,175.61,487307,175.71,2016-06-29,143671208,176.74
179.69,179.74,177.19,523229,177.74,2016-06-30,170549804,178.79
180.07,180.56,179.53,373381,179.59,2016-07-01,109747535,180.12
178.77,179.35,178.17,393451,179.24,2016-07-05,112922479,178.71
179.85,179.97,177.62,394877,178.28,2016-07-06,97346449,178.95
179.73,180.69,178.96,325106,180.03,2016-07-07,86435035,179.78
182.41,182.66,180.8,419742,181.04,2016-07-08,136866206,181.97
183.05,183.63,182.67,268258,182.87,2016-07-11,76256923,183.23
184.38,184.68,183.01,315182,184.02,2016-07-12,104412106,184.33
184.36,184.81,183.87,280917,184.8,2016-07-13,88007302,184.35
185.39,185.86,184.99,301338,185.63,2016-07-14,94288567,185.47
185.14,186.15,184.69,274737,185.95,2016-07-15,108683572,185.26
185.63,185.8,185.0,197970,185.26,2016-07-18,60921471,185.57
185.45,185.48,184.97,188879,185.22,2016-07-19,56657310,185.24
186.21,186.46,185.49,189368,185.93,2016-07-20,60778151,186.16
185.51,186.33,185.07,235305,186.11,2016-07-21,69685508,185.71
186.35,186.4,185.37,208859,185.64,2016-07-22,64522068,186.07
185.84,186.19,185.26,197255,186.14,2016-07-25,60254740,185.65
185.93,186.29,185.08,247626,185.74,2016-07-26,71365930,185.7
185.73,186.37,184.96,283300,186.3,2016-07-27,85206422,185.7
185.94,186.24,185.07,233188,185.53,2016-07-28,66239924,185.64
186.24,186.6,185.4,259855,185.68,2016-07-29,82446690,186.19
186.09,186.7,185.63,265474,186.3,2016-08-01,74800003,186.06
184.9,186.0,184.06,328144,185.84,2016-08-02,94483409,184.79
185.44,185.49,184.54,191880,184.84,2016-08-03,55008546,185.12
