conditions,trade_id,price,size,time,exchange,tape,pct_change
"[' ', 'F', 'I']",62883493853262,27.53,87,2026-04-14 15:20:29.739397939-04:00,T,A,0.37993422252040887
[' '],71761643719991,27.54,100,2026-04-14 15:20:29.739797822-04:00,D,A,0.41639624003675485
[' '],52983845696563,27.53,100,2026-04-14 15:20:29.739812847-04:00,V,A,0.37993422252040887
"[' ', 'I']",71761643719992,27.535,5,2026-04-14 15:20:29.739830938-04:00,D,A,0.39816523127858183
[' '],52983845696566,27.53,100,2026-04-14 15:20:29.739888073-04:00,V,A,0.37993422252040887
[' '],71761643720001,27.53,200,2026-04-14 15:20:29.740056407-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761643720010,27.53,17,2026-04-14 15:20:29.751234059-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761643720011,27.53,83,2026-04-14 15:20:29.751633941-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761643720012,27.53,17,2026-04-14 15:20:29.752030966-04:00,D,A,0.37993422252040887
[' '],71761643720263,27.53,100,2026-04-14 15:20:29.788558919-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761643720264,27.53,25,2026-04-14 15:20:29.788570910-04:00,D,A,0.37993422252040887
"[' ', '4', 'I']",71761643916360,27.525,13,2026-04-14 15:20:32.736292782-04:00,D,A,0.3617032137622229
"[' ', 'F', 'I']",52983592207668,27.53,20,2026-04-14 15:20:34.739956390-04:00,P,A,0.37993422252040887
"[' ', 'F']",52983525626689,27.53,200,2026-04-14 15:20:34.740290307-04:00,K,A,0.37993422252040887
"[' ', 'F', 'I']",52983525626690,27.53,99,2026-04-14 15:20:34.740320315-04:00,K,A,0.37993422252040887
"[' ', 'F', 'I']",52983592207669,27.52,28,2026-04-14 15:20:34.744136564-04:00,P,A,0.34347220500404996
"[' ', 'F', 'I']",52983592207670,27.52,15,2026-04-14 15:20:34.744139440-04:00,P,A,0.34347220500404996
"[' ', 'F', 'I']",52983560882754,27.52,66,2026-04-14 15:20:34.744155172-04:00,N,A,0.34347220500404996
"[' ', 'F', 'I']",52983560882755,27.52,18,2026-04-14 15:20:34.744155172-04:00,N,A,0.34347220500404996
"[' ', 'F', 'I']",52983525626691,27.52,3,2026-04-14 15:20:34.744458303-04:00,K,A,0.34347220500404996
"[' ', 'F', 'I']",52983526025305,27.52,20,2026-04-14 15:20:34.744458303-04:00,Z,A,0.34347220500404996
"[' ', 'F']",52983526025306,27.52,100,2026-04-14 15:20:34.744461167-04:00,Z,A,0.34347220500404996
"[' ', 'F', 'I']",52983526025307,27.52,16,2026-04-14 15:20:34.744464215-04:00,Z,A,0.34347220500404996
"[' ', 'F', 'I']",52983526025308,27.52,3,2026-04-14 15:20:34.744476226-04:00,Z,A,0.34347220500404996
"[' ', 'F', 'I']",52983525168756,27.52,50,2026-04-14 15:20:34.744528012-04:00,J,A,0.34347220500404996
"[' ', 'I']",71761644172357,27.5251,80,2026-04-14 15:20:36.926539554-04:00,D,A,0.3620678339373856
"[' ', 'I']",52983592207940,27.5,10,2026-04-14 15:20:40.660798722-04:00,P,A,0.27054816997134506
"[' ', 'I']",71761644377906,27.5262,3,2026-04-14 15:20:40.931788848-04:00,D,A,0.3660786558641881
"[' ', 'I']",52983845771878,27.515,1,2026-04-14 15:20:47.078444769-04:00,V,A,0.32524119624587694
"[' ', 'I']",52983845771881,27.515,1,2026-04-14 15:20:47.078447759-04:00,V,A,0.32524119624587694
"[' ', 'I']",71761644836697,27.515,2,2026-04-14 15:20:48.927579606-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761658984249,27.53,3,2026-04-14 15:20:51.383492832-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761658988627,27.515,3,2026-04-14 15:20:51.708145577-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761659114569,27.5262,1,2026-04-14 15:20:53.658880316-04:00,D,A,0.3660786558641881
"[' ', 'I']",71761659377739,27.515,64,2026-04-14 15:20:58.663964645-04:00,D,A,0.32524119624587694
"[' ', '4', 'I']",71761660098361,27.5306,7,2026-04-14 15:21:03.416682436-04:00,D,A,0.38212194357138496
"[' ', 'I']",71761660098898,27.5185,8,2026-04-14 15:21:03.473508696-04:00,D,A,0.33800290237659675
"[' ', 'I']",71761660494129,27.532,1,2026-04-14 15:21:10.493217791-04:00,D,A,0.38722662602367547
"[' ', 'I']",71761660494131,27.515,5,2026-04-14 15:21:10.494240222-04:00,D,A,0.32524119624587694
"[' ', 'I']",71675275400015,27.53,1,2026-04-14 15:21:12.630194919-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761660693067,27.515,1,2026-04-14 15:21:14.060880568-04:00,D,A,0.32524119624587694
"[' ', '4', 'I']",71761660949576,27.531,7,2026-04-14 15:21:17.690788425-04:00,D,A,0.3835804242720357
"[' ', '4', 'I']",71761661080884,27.5,1,2026-04-14 15:21:19.659343468-04:00,D,A,0.27054816997134506
"[' ', '4', 'I']",71761661154136,27.5312,1,2026-04-14 15:21:21.724993700-04:00,D,A,0.38430966462236105
"[' ', 'I']",71761661283636,27.5239,1,2026-04-14 15:21:23.610160205-04:00,D,A,0.3576923918354334
"[' ', '4', 'I']",71761661611076,27.5313,47,2026-04-14 15:21:29.139214912-04:00,D,A,0.3846742847975367
"[' ', 'I']",71761675694641,27.5186,1,2026-04-14 15:21:30.549812937-04:00,D,A,0.33836752255175945
"[' ', 'I']",71761675695170,27.53,1,2026-04-14 15:21:30.632672094-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761676029233,27.515,1,2026-04-14 15:21:37.518893438-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761677015350,27.53,1,2026-04-14 15:21:45.730411557-04:00,D,A,0.37993422252040887
"[' ', 'I']",71675275401559,27.515,1,2026-04-14 15:21:45.746075872-04:00,D,A,0.32524119624587694
"[' ', '4', 'I']",71761677276506,27.5319,10,2026-04-14 15:21:50.378708671-04:00,D,A,0.38686200584851277
"[' ', 'I']",52983626936405,27.515,1,2026-04-14 15:21:52.857334915-04:00,D,A,0.32524119624587694
"[' ', '4', 'I']",71761677996363,27.5319,4,2026-04-14 15:22:02.249442518-04:00,D,A,0.38686200584851277
"[' ', '4', 'B']",71761678053446,27.5194,100,2026-04-14 15:22:02.482085377-04:00,D,A,0.34128448395307387
"[' ', 'I']",52983626937667,27.515,1,2026-04-14 15:22:05.960898601-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761678325582,27.5187,1,2026-04-14 15:22:07.311437461-04:00,D,A,0.33873214272692215
"[' ', 'I']",71761678448721,27.515,5,2026-04-14 15:22:08.840914353-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761692480075,27.5319,2,2026-04-14 15:22:10.468677144-04:00,D,A,0.38686200584851277
"[' ', 'I']",71761692543571,27.5196,5,2026-04-14 15:22:11.310173662-04:00,D,A,0.34201372430339927
"[' ', 'B']",71761692612401,27.5293,106,2026-04-14 15:22:12.627991366-04:00,D,A,0.37738188129425715
"[' ', 'I']",71761693657392,27.5288,10,2026-04-14 15:22:22.440346551-04:00,D,A,0.3755587804184437
"[' ', 'I']",71761693722970,27.5197,15,2026-04-14 15:22:23.497840802-04:00,D,A,0.3423783444785619
"[' ', 'I']",71761693725511,27.5287,1,2026-04-14 15:22:23.750788037-04:00,D,A,0.37519416024328106
"[' ', 'I']",71761693789240,27.515,1,2026-04-14 15:22:24.472530119-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761693857355,27.5286,1,2026-04-14 15:22:26.143448707-04:00,D,A,0.37482954006811836
"[' ', 'I']",71761694045510,27.5281,88,2026-04-14 15:22:28.869861883-04:00,D,A,0.373006439192292
"[' ', 'I']",52983526027341,27.52,9,2026-04-14 15:22:31.947069056-04:00,Z,A,0.34347220500404996
"[' ', 'I']",54320220617043,27.515,80,2026-04-14 15:22:31.947180322-04:00,U,A,0.32524119624587694
"[' ', 'I']",71761694510166,27.5207,19,2026-04-14 15:22:36.746045932-04:00,D,A,0.3460245462302017
"[' ', 'I']",71761694510168,27.515,1,2026-04-14 15:22:36.747348007-04:00,D,A,0.32524119624587694
"[' ', '4', 'B']",71761694512203,27.5216,100,2026-04-14 15:22:37.037271104-04:00,D,A,0.3493061278066658
"[' ', '4', 'B']",71761694512205,27.5216,100,2026-04-14 15:22:37.039334081-04:00,D,A,0.3493061278066658
[' '],71761694771546,27.53,100,2026-04-14 15:22:41.004907033-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761694771760,27.515,3,2026-04-14 15:22:41.006167033-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761695098709,27.5224,7,2026-04-14 15:22:45.933949523-04:00,D,A,0.35222308920798023
"[' ', 'I']",71761695098710,27.5224,3,2026-04-14 15:22:45.933988559-04:00,D,A,0.35222308920798023
"[' ', 'I']",71761695098711,27.515,3,2026-04-14 15:22:45.935254579-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761695098928,27.5239,1,2026-04-14 15:22:45.939236007-04:00,D,A,0.3576923918354334
"[' ', 'I']",71761695098929,27.5239,3,2026-04-14 15:22:45.939377340-04:00,D,A,0.3576923918354334
"[' ', 'I']",71761709253689,27.515,2,2026-04-14 15:22:48.996992935-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761709512778,27.5224,1,2026-04-14 15:22:53.663384205-04:00,D,A,0.35222308920798023
"[' ', 'I']",71761709512779,27.515,3,2026-04-14 15:22:53.664716348-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761709585232,27.515,5,2026-04-14 15:22:55.404366518-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761709585235,27.515,1,2026-04-14 15:22:55.405620606-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761710624818,27.5235,21,2026-04-14 15:23:03.476181280-04:00,D,A,0.35623391113476977
"[' ', 'I']",71761710624821,27.515,5,2026-04-14 15:23:03.477444355-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761710700366,27.515,1,2026-04-14 15:23:05.238544580-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761710829905,27.515,1,2026-04-14 15:23:06.901094304-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761710896949,27.53,10,2026-04-14 15:23:08.002986347-04:00,D,A,0.37993422252040887
"[' ', 'B']",71761711018807,27.5247,100,2026-04-14 15:23:09.122623576-04:00,D,A,0.3606093532367349
"[' ', 'I']",71761711023438,27.515,21,2026-04-14 15:23:09.481663287-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761711346262,27.5232,9,2026-04-14 15:23:14.071537341-04:00,D,A,0.3551400506092817
"[' ', 'I']",71761711346264,27.515,5,2026-04-14 15:23:14.072923712-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761711354963,27.515,1,2026-04-14 15:23:14.816521831-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761711673910,27.515,22,2026-04-14 15:23:19.368015553-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761711673913,27.515,5,2026-04-14 15:23:19.369043943-04:00,D,A,0.32524119624587694
"[' ', 'I']",71761711673931,27.515,99,2026-04-14 15:23:19.376465612-04:00,D,A,0.32524119624587694
"[' ', 'F', 'I']",52983560948033,27.53,16,2026-04-14 15:23:19.462825343-04:00,N,A,0.37993422252040887
"[' ', 'F', 'I']",52983592269368,27.53,10,2026-04-14 15:23:19.462825343-04:00,P,A,0.37993422252040887
"[' ', 'F', 'I']",52983560948034,27.53,5,2026-04-14 15:23:19.462831849-04:00,N,A,0.37993422252040887
"[' ', 'F', 'I']",52983592269369,27.53,5,2026-04-14 15:23:19.462831849-04:00,P,A,0.37993422252040887
"[' ', 'F', 'I']",52983592269377,27.53,35,2026-04-14 15:23:19.462831849-04:00,P,A,0.37993422252040887
"[' ', 'F', 'I']",52983560948035,27.53,5,2026-04-14 15:23:19.462834323-04:00,N,A,0.37993422252040887
"[' ', 'F', 'I']",52983560948036,27.53,1,2026-04-14 15:23:19.462837288-04:00,N,A,0.37993422252040887
"[' ', 'F']",52983525627996,27.53,500,2026-04-14 15:23:19.463134956-04:00,K,A,0.37993422252040887
"[' ', 'F', 'I']",52983526028124,27.53,12,2026-04-14 15:23:19.463134956-04:00,Z,A,0.37993422252040887
"[' ', 'F', 'I']",62883495897156,27.53,35,2026-04-14 15:23:19.463294304-04:00,T,A,0.37993422252040887
"[' ', 'F']",62883495897157,27.53,100,2026-04-14 15:23:19.463297402-04:00,T,A,0.37993422252040887
"[' ', 'F', 'I']",62883495897158,27.53,1,2026-04-14 15:23:19.463300328-04:00,T,A,0.37993422252040887
"[' ', 'F']",62883495897159,27.53,100,2026-04-14 15:23:19.463303459-04:00,T,A,0.37993422252040887
"[' ', 'F']",62883495897160,27.53,100,2026-04-14 15:23:19.463303459-04:00,T,A,0.37993422252040887
"[' ', 'I']",71761711674689,27.53,21,2026-04-14 15:23:19.463670187-04:00,D,A,0.37993422252040887
[' '],52983525627997,27.54,100,2026-04-14 15:23:19.464094251-04:00,K,A,0.41639624003675485
"[' ', 'I']",71761711674690,27.535,2,2026-04-14 15:23:19.464626522-04:00,D,A,0.39816523127858183
"[' ', 'I']",71761711675457,27.53,7,2026-04-14 15:23:19.513267294-04:00,D,A,0.37993422252040887
"[' ', 'I']",52983592269384,27.53,4,2026-04-14 15:23:19.525491360-04:00,P,A,0.37993422252040887
[' '],71761711679302,27.535,100,2026-04-14 15:23:19.724905059-04:00,D,A,0.39816523127858183
"[' ', 'I']",71761711679303,27.535,34,2026-04-14 15:23:19.724968276-04:00,D,A,0.39816523127858183
"[' ', 'I']",52983592269385,27.54,4,2026-04-14 15:23:20.263415025-04:00,P,A,0.41639624003675485
"[' ', 'I']",52983846689376,27.54,1,2026-04-14 15:23:20.271233660-04:00,V,A,0.41639624003675485
"[' ', 'I']",52983846689373,27.54,1,2026-04-14 15:23:20.271233660-04:00,V,A,0.41639624003675485
"[' ', 'I']",52983526028129,27.54,3,2026-04-14 15:23:20.559069759-04:00,Z,A,0.41639624003675485
"[' ', 'I']",52983526028130,27.54,1,2026-04-14 15:23:20.559069759-04:00,Z,A,0.41639624003675485
"[' ', 'I']",52983526028131,27.54,16,2026-04-14 15:23:20.559075796-04:00,Z,A,0.41639624003675485
"[' ', 'I']",52983526274375,27.53,3,2026-04-14 15:23:20.568307806-04:00,C,A,0.37993422252040887
"[' ', 'I']",52983560948048,27.53,2,2026-04-14 15:23:20.892133619-04:00,N,A,0.37993422252040887
[' '],52983560948049,27.53,115,2026-04-14 15:23:20.892136625-04:00,N,A,0.37993422252040887
"[' ', 'I']",71761711746113,27.53,39,2026-04-14 15:23:20.893002726-04:00,D,A,0.37993422252040887
"[' ', 'I']",71761711746384,27.53,69,2026-04-14 15:23:20.930144192-04:00,D,A,0.37993422252040887
"[' ', '4', 'I']",71761711809362,27.5285,1,2026-04-14 15:23:21.726578074-04:00,D,A,0.3744649198929557
"[' ', 'I']",71761711880266,27.535,2,2026-04-14 15:23:22.931215693-04:00,D,A,0.39816523127858183
[' '],52983560948273,27.54,100,2026-04-14 15:23:23.591353093-04:00,N,A,0.41639624003675485
"[' ', 'F', 'I']",52983560948274,27.54,4,2026-04-14 15:23:23.591407160-04:00,N,A,0.41639624003675485
"[' ', 'F', 'I']",52983525169250,27.54,50,2026-04-14 15:23:23.591729003-04:00,J,A,0.41639624003675485
"[' ', 'F', 'I']",52983526028349,27.54,67,2026-04-14 15:23:23.591732060-04:00,Z,A,0.41639624003675485
"[' ', 'F', 'I']",62883508543043,27.54,47,2026-04-14 15:23:23.591900369-04:00,T,A,0.41639624003675485
"[' ', '4', 'I']",71761726026065,27.5298,18,2026-04-14 15:23:24.802970343-04:00,D,A,0.3792049821700835
"[' ', '4', 'I']",71761726026066,27.5299,12,2026-04-14 15:23:24.803054513-04:00,D,A,0.37956960234524617
"[' ', '4', 'I']",71761726026067,27.5309,6,2026-04-14 15:23:24.803060527-04:00,D,A,0.383215804096873
"[' ', '4', 'I']",71761726026068,27.5299,14,2026-04-14 15:23:24.803069534-04:00,D,A,0.37956960234524617
"[' ', 'I']",52983560948537,27.54,3,2026-04-14 15:23:24.862394811-04:00,N,A,0.41639624003675485
[' '],71761726091575,27.5455,400,2026-04-14 15:23:25.875596677-04:00,D,A,0.4364503496707542
"[' ', '4', 'I']",71761726162002,27.5323,5,2026-04-14 15:23:27.242259996-04:00,D,A,0.3883204865491635
"[' ', 'I']",52983560948821,27.54,3,2026-04-14 15:23:29.887230255-04:00,N,A,0.41639624003675485
"[' ', '4', 'I']",71761726428472,27.5263,43,2026-04-14 15:23:31.646679595-04:00,D,A,0.3664432760393508
"[' ', 'I']",52983560949318,27.54,3,2026-04-14 15:23:34.899011677-04:00,N,A,0.41639624003675485
"[' ', 'F', 'I']",52983525290313,27.54,25,2026-04-14 15:23:37.078852718-04:00,M,A,0.41639624003675485
"[' ', 'I']",71761727214166,27.541,49,2026-04-14 15:23:37.114475581-04:00,D,A,0.42004244178839456
"[' ', 'I']",52983560949585,27.54,3,2026-04-14 15:23:40.126141700-04:00,N,A,0.41639624003675485
"[' ', 'I']",71761727407187,27.545,17,2026-04-14 15:23:40.133419119-04:00,D,A,0.43462724879494075
[' '],52983560949586,27.545,109,2026-04-14 15:23:40.363906422-04:00,N,A,0.43462724879494075
[' '],71761727474772,27.54,609,2026-04-14 15:23:41.691902939-04:00,D,A,0.41639624003675485
"[' ', '4', 'I']",71761727607609,27.5342,1,2026-04-14 15:23:44.341450245-04:00,D,A,0.39524826987726747
"[' ', 'I']",52983560949825,27.54,3,2026-04-14 15:23:44.393425926-04:00,N,A,0.41639624003675485
"[' ', '4', 'B']",71761727732036,27.5342,100,2026-04-14 15:23:46.031701780-04:00,D,A,0.39524826987726747
[' '],71761727738202,27.545,100,2026-04-14 15:23:46.696825261-04:00,D,A,0.43462724879494075
"[' ', 'I']",52983846828619,27.545,50,2026-04-14 15:23:46.696981421-04:00,V,A,0.43462724879494075
"[' ', 'I']",71761727738418,27.545,57,2026-04-14 15:23:46.697847490-04:00,D,A,0.43462724879494075
"[' ', 'I']",71761727802452,27.545,5,2026-04-14 15:23:47.698915540-04:00,D,A,0.43462724879494075
"[' ', '4', 'B']",71761727861081,27.5257,100,2026-04-14 15:23:48.217106083-04:00,D,A,0.36425555498837464
"[' ', 'I']",52983846878045,27.54,2,2026-04-14 15:23:48.701673578-04:00,V,A,0.41639624003675485
"[' ', 'I']",71761727932492,27.545,2,2026-04-14 15:23:49.702377807-04:00,D,A,0.43462724879494075
"[' ', 'I']",71761727932993,27.5257,6,2026-04-14 15:23:49.760214429-04:00,D,A,0.36425555498837464
"[' ', 'I']",52983846885454,27.54,3,2026-04-14 15:23:53.684571260-04:00,V,A,0.41639624003675485
[' '],71761728260164,27.548,620,2026-04-14 15:23:54.887530847-04:00,D,A,0.4455658540498342
"[' ', 'I']",52983525628231,27.54,1,2026-04-14 15:23:54.890652308-04:00,K,A,0.41639624003675485
"[' ', 'I']",52983592272441,27.545,20,2026-04-14 15:23:55.498164531-04:00,P,A,0.43462724879494075
[' '],52983560950328,27.55,100,2026-04-14 15:23:55.845031224-04:00,N,A,0.4528582575531137
"[' ', 'I']",62883508930880,27.55,4,2026-04-14 15:23:55.845286832-04:00,T,A,0.4528582575531137
"[' ', 'I']",71761728325169,27.55,3,2026-04-14 15:23:55.853854256-04:00,D,A,0.4528582575531137
"[' ', 'F', 'I']",52983560950329,27.55,6,2026-04-14 15:23:55.933896122-04:00,N,A,0.4528582575531137
"[' ', 'F', 'I']",52983526028651,27.55,43,2026-04-14 15:23:55.933899149-04:00,Z,A,0.4528582575531137
"[' ', 'F', 'I']",52983526028652,27.55,48,2026-04-14 15:23:55.933901820-04:00,Z,A,0.4528582575531137
"[' ', 'F', 'I']",52983592272449,27.55,12,2026-04-14 15:23:55.933901820-04:00,P,A,0.4528582575531137
"[' ', 'F', 'I']",52983560950337,27.55,10,2026-04-14 15:23:55.933904787-04:00,N,A,0.4528582575531137
"[' ', 'F']",52983526028653,27.55,200,2026-04-14 15:23:55.933907831-04:00,Z,A,0.4528582575531137
"[' ', 'F', 'I']",62883508931138,27.55,8,2026-04-14 15:23:55.934154311-04:00,T,A,0.4528582575531137
"[' ', 'F', 'I']",62883508931139,27.55,2,2026-04-14 15:23:55.934157687-04:00,T,A,0.4528582575531137
"[' ', 'F']",62883508931140,27.55,100,2026-04-14 15:23:55.934157687-04:00,T,A,0.4528582575531137
"[' ', 'F', 'I']",62883508931141,27.55,11,2026-04-14 15:23:55.934161062-04:00,T,A,0.4528582575531137
"[' ', 'I']",52983525628236,27.555,39,2026-04-14 15:23:55.934397914-04:00,K,A,0.4710892663112867
"[' ', 'I']",52983846889782,27.55,21,2026-04-14 15:23:55.934503258-04:00,V,A,0.4528582575531137
"[' ', 'I']",71761728523831,27.55,3,2026-04-14 15:23:59.128123597-04:00,D,A,0.4528582575531137
[' '],52983560950581,27.56,100,2026-04-14 15:24:00.286983190-04:00,N,A,0.4893202750694597
"[' ', 'I']",71761728653876,27.55,1,2026-04-14 15:24:01.289648031-04:00,D,A,0.4528582575531137
"[' ', 'I']",71761728657477,27.555,4,2026-04-14 15:24:01.699189959-04:00,D,A,0.4710892663112867
"[' ', 'I']",71761728778564,27.5599,3,2026-04-14 15:24:02.903030653-04:00,D,A,0.488955654894297
"[' ', '4', 'I']",71761728788290,27.5389,8,2026-04-14 15:24:03.995756817-04:00,D,A,0.4123854181099653
"[' ', '4', 'I']",71761728788297,27.5402,3,2026-04-14 15:24:04.001172733-04:00,D,A,0.41712548038708014
"[' ', '4', 'I']",71761728788298,27.54,2,2026-04-14 15:24:04.001235869-04:00,D,A,0.41639624003675485
"[' ', '4', 'I']",71761728788299,27.5401,2,2026-04-14 15:24:04.001244870-04:00,D,A,0.41676086021191755
"[' ', '4', 'I']",71761728788300,27.539,5,2026-04-14 15:24:04.001305055-04:00,D,A,0.412750038285128
"[' ', 'I']",71761728788301,27.555,2,2026-04-14 15:24:04.001647861-04:00,D,A,0.4710892663112867
"[' ', 'I']",71761728788305,27.555,2,2026-04-14 15:24:04.006781011-04:00,D,A,0.4710892663112867
"[' ', '4', 'B']",71761742875959,27.5278,100,2026-04-14 15:24:05.909647780-04:00,D,A,0.37191257866680394
"[' ', 'I']",71761742944341,27.555,1,2026-04-14 15:24:07.642113872-04:00,D,A,0.4710892663112867
"[' ', 'I']",71761742944579,27.55,5,2026-04-14 15:24:07.653547023-04:00,D,A,0.4528582575531137
"[' ', 'I']",71761743070520,27.55,1,2026-04-14 15:24:09.155072427-04:00,D,A,0.4528582575531137
"[' ', 'I']",62879149677113,27.55,3,2026-04-14 15:24:12.681125149-04:00,B,A,0.4528582575531137
"[' ', 'I']",71761743270728,27.555,2,2026-04-14 15:24:12.681834807-04:00,D,A,0.4710892663112867
"[' ', 'I']",62879149677376,27.55,3,2026-04-14 15:24:15.266307046-04:00,B,A,0.4528582575531137
[' '],71761743984451,27.5505,733,2026-04-14 15:24:16.467477495-04:00,D,A,0.45468135842892715
"[' ', 'I']",71761743984452,27.555,76,2026-04-14 15:24:16.469050164-04:00,D,A,0.4710892663112867
"[' ', 'I']",71761743990608,27.5406,2,2026-04-14 15:24:17.026342723-04:00,D,A,0.4185839610877439
"[' ', 'I']",71761744119859,27.555,8,2026-04-14 15:24:19.365731576-04:00,D,A,0.4710892663112867
"[' ', '4', 'I']",71761744320846,27.5407,2,2026-04-14 15:24:23.752003001-04:00,D,A,0.4189485812629065
"[' ', 'I']",71761744573234,27.5407,6,2026-04-14 15:24:27.301878411-04:00,D,A,0.4189485812629065
"[' ', 'I']",71761744573235,27.555,2,2026-04-14 15:24:27.302991039-04:00,D,A,0.4710892663112867
"[' ', 'I']",52983560951344,27.55,13,2026-04-14 15:24:29.765369688-04:00,N,A,0.4528582575531137
[' '],52983560951345,27.55,600,2026-04-14 15:24:29.765375820-04:00,N,A,0.4528582575531137
"[' ', 'F', 'I']",62879149678190,27.55,1,2026-04-14 15:24:29.765411804-04:00,B,A,0.4528582575531137
"[' ', 'I']",52983560951346,27.55,38,2026-04-14 15:24:29.765444776-04:00,N,A,0.4528582575531137
[' '],62883509321820,27.55,100,2026-04-14 15:24:29.765453775-04:00,T,A,0.4528582575531137
"[' ', 'F', 'I']",52983560951347,27.55,16,2026-04-14 15:24:29.765468856-04:00,N,A,0.4528582575531137
"[' ', 'I']",62879149678191,27.55,93,2026-04-14 15:24:29.765474881-04:00,B,A,0.4528582575531137
"[' ', 'I']",52983526029134,27.55,20,2026-04-14 15:24:29.765477899-04:00,Z,A,0.4528582575531137
"[' ', 'F', 'I']",52983525290315,27.55,8,2026-04-14 15:24:29.765766751-04:00,M,A,0.4528582575531137
"[' ', 'F', 'I']",52983525290314,27.55,8,2026-04-14 15:24:29.765766751-04:00,M,A,0.4528582575531137
"[' ', 'F', 'I']",52983560951348,27.55,21,2026-04-14 15:24:29.765778680-04:00,N,A,0.4528582575531137
"[' ', 'I']",62883509321821,27.55,60,2026-04-14 15:24:29.766636329-04:00,T,A,0.4528582575531137
"[' ', 'I']",62883509321822,27.55,60,2026-04-14 15:24:29.766638725-04:00,T,A,0.4528582575531137
[' '],71761744710451,27.55,128,2026-04-14 15:24:29.773467917-04:00,D,A,0.4528582575531137
"[' ', 'I']",54323658766708,27.55,1,2026-04-14 15:24:29.794241420-04:00,U,A,0.4528582575531137
[' '],71761744711237,27.55,100,2026-04-14 15:24:29.890963590-04:00,D,A,0.4528582575531137
"[' ', 'I']",52983627003969,27.55,80,2026-04-14 15:24:29.891137988-04:00,D,A,0.4528582575531137
[' '],52983847084905,27.55,100,2026-04-14 15:24:29.892022110-04:00,V,A,0.4528582575531137
"[' ', 'I']",71761744778073,27.55,24,2026-04-14 15:24:30.892455813-04:00,D,A,0.4528582575531137
"[' ', 'I']",71761744778294,27.5502,4,2026-04-14 15:24:30.898888089-04:00,D,A,0.45358749790343916
"[' ', 'I']",71761744778295,27.5434,8,2026-04-14 15:24:30.898948243-04:00,D,A,0.42879332599231196
"[' ', 'I']",71761744778821,27.55,19,2026-04-14 15:24:30.977732748-04:00,D,A,0.4528582575531137
"[' ', 'I']",54323660027443,27.55,94,2026-04-14 15:24:30.978616866-04:00,U,A,0.4528582575531137
"[' ', 'I']",71761744778823,27.55,6,2026-04-14 15:24:30.979416815-04:00,D,A,0.4528582575531137
[' '],71761744909891,27.56,100,2026-04-14 15:24:33.149896492-04:00,D,A,0.4893202750694597
"[' ', 'I']",71761745032785,27.55,2,2026-04-14 15:24:34.799419056-04:00,D,A,0.4528582575531137
"[' ', 'F', 'I']",62883509386314,27.56,8,2026-04-14 15:24:34.901118167-04:00,T,A,0.4893202750694597
"[' ', 'F']",62883509386315,27.56,100,2026-04-14 15:24:34.901122045-04:00,T,A,0.4893202750694597
"[' ', 'F']",62883509386316,27.56,100,2026-04-14 15:24:34.901122045-04:00,T,A,0.4893202750694597
"[' ', 'F']",62883509386317,27.56,100,2026-04-14 15:24:34.901124359-04:00,T,A,0.4893202750694597
"[' ', 'F']",62883509386318,27.56,100,2026-04-14 15:24:34.901127186-04:00,T,A,0.4893202750694597
"[' ', 'I']",52983847139692,27.56,5,2026-04-14 15:24:34.901566302-04:00,V,A,0.4893202750694597
"[' ', 'I']",52983847139695,27.56,20,2026-04-14 15:24:34.901605420-04:00,V,A,0.4893202750694597
"[' ', 'I']",71761745035589,27.555,4,2026-04-14 15:24:34.901773748-04:00,D,A,0.4710892663112867
"[' ', 'I']",71761745035590,27.56,11,2026-04-14 15:24:34.903145041-04:00,D,A,0.4893202750694597
[' '],71761745035598,27.56,189,2026-04-14 15:24:34.906058972-04:00,D,A,0.4893202750694597
[' '],71761745035602,27.56,103,2026-04-14 15:24:34.908939759-04:00,D,A,0.4893202750694597
