close,high,low,n,open,date,volume,vw
0.0371,0.0798,0.0048,465986,0.0049,2021-01-01,16143036018.0,0.030398
0.0484,0.0875,0.0287,923159,0.037,2021-02-01,17581792027.0,0.055833
0.0537,0.0636,0.0477,268928,0.0482,2021-03-01,3406864133.0,0.05572
0.3382,0.45,0.0535,3090860,0.0539,2021-04-01,20207728372.0,0.243286
0.3256,0.74,0.2011,4156542,0.3383,2021-05-01,13956821563.0,0.494547
0.254,0.4462,0.1625,1131282,0.3256,2021-06-01,4788025994.0,0.293568
0.2078,0.2616,0.16,488293,0.2541,2021-07-01,2969699946.0,0.204064
0.2783,0.3517,0.1934,1978544,0.2078,2021-08-01,7242424808.0,0.283373
0.2042,0.32,0.1941,784890,0.2783,2021-09-01,3113728616.0,0.253509
0.2802,0.34,0.105,915019,0.2042,2021-10-01,5917313428.0,0.262542
0.214,0.2972,0.1884,378810,0.2803,2021-11-01,2509544440.0,0.247921
0.1699,0.2231,0.1305,319529,0.2143,2021-12-01,2035354993.0,0.180666
0.1418,0.22,0.1201,279503,0.1702,2022-01-01,2030203771.0,0.162759
0.1336,0.1732,0.1066,126051,0.1416,2022-02-01,875945493.0,0.142691
0.1383,0.1539,0.11,113177,0.1335,2022-03-01,791008901.0,0.131693
0.1276,0.1796,0.1225,229873,0.1384,2022-04-01,1591193098.0,0.149
0.0858,0.1377,0.0662,195198,0.1273,2022-05-01,1138812492.0,0.096619
0.0662,0.0894,0.0491,104804,0.0859,2022-06-01,761732526.0,0.064936
0.0682,0.0769,0.0575,88803,0.0662,2022-07-01,541062005.0,0.067476
0.0613,0.0899,0.06,100150,0.068,2022-08-01,726317292.0,0.07398
0.0615,0.0683,0.0558,58200,0.0613,2022-09-01,479075350.0,0.061589
0.1267,0.1513,0.0551,267395,0.0617,2022-10-01,2821245322.0,0.10253
0.1068,0.1588,0.0704,359827,0.1268,2022-11-01,3664961514.0,0.108849
0.0701,0.1118,0.066,109275,0.1067,2022-12-01,1271706265.9721892,0.087876
0.0963,0.0979,0.069,135305,0.0702,2023-01-01,1286811021.9851594,0.083459
0.0808,0.0998,0.0785,90462,0.0962,2023-02-01,765195791.859925,0.088046
0.0769588,0.0828,0.06209675,94937,0.0809,2023-03-01,574792560.4583017,0.073557
0.0795351645,0.1045,0.07477934,178258,0.07693605,2023-04-01,1374693562.0772073,0.089609
0.0716353975,0.3134176255,0.06352475,49907,0.0795601645,2023-05-01,213350733.92872113,0.074737
0.066402,0.07333,0.054259,33114,0.0716340475,2023-06-01,149817964.701755,0.067229
0.077820715,0.08369455,0.06331053,928,0.066379,2023-07-01,3057055.839131106,0.067148
0.06374295,0.078269395,0.05660782,1030,0.07777889,2023-08-01,823471.595693134,0.070131
0.06207225,0.067991699,0.059205,373,0.063765,2023-09-01,908911.973420071,0.062017
0.068313,0.07514755,0.0563733525,415,0.062051,2023-10-01,570986.559272081,0.067098
0.0834295,0.087372412,0.061389535,685,0.0682685,2023-11-01,1362671.352043458,0.077864
0.0895535,0.107228,0.0775606125,962,0.0834325,2023-12-01,2034534.678515768,0.093597
0.0787198,0.094293557,0.0733477695,828,0.089527,2024-01-01,2896305.016933256,0.081102
0.117379,0.134885,0.077265,978,0.07867765,2024-02-01,2903396.71514944,0.093378
0.22007,0.2288675,0.087543423,3194,0.11734,2024-03-01,11260289.751626482,0.167879
0.13324,0.219835,0.129146129,3791,0.219835,2024-04-01,41886177.32491466,0.187921
0.1589795,0.1748225,0.1199505,1551,0.1332645,2024-05-01,4687612.286382436,0.155478
0.12433,0.165645,0.113773821,1090,0.158965,2024-06-01,2278985.123442214,0.137574
0.12195,0.14363,0.09042343,1159,0.124285,2024-07-01,3494355.507940707,0.120239
0.101345,0.123048,0.080525,1050,0.121872,2024-08-01,3396955.978124208,0.104599
0.1142615,0.132016,0.0889668,952,0.10129,2024-09-01,2613474.967499258,0.10952
0.16133,0.179631,0.1011405,1669,0.1141525,2024-10-01,5603718.222662427,0.134325
0.421995,0.479795,0.1422165,9362,0.161277,2024-11-01,24463485.824353863,0.355648
0.3155255,0.484305,0.261814,7062,0.421683,2024-12-01,14764439.138523698,0.379435
0.328585,0.43406,0.305413,7974,0.3153595,2025-01-01,22648871.77151934,0.349653
0.2018845,0.332085,0.181456,3762,0.328605,2025-02-01,5296815.988398754,0.251914
