close,high,low,n,open,date,volume,vw
394.53,394.98,388.78,1419671,394.65,2021-05-31,222650137,392.455345
396.28,396.57,392.55,1526437,394.67,2021-06-07,249398521,394.795678
388.77,397.35,388.57,2516377,396.39,2021-06-14,390997862,393.660922
399.73,400.18,389.72,1717960,390.54,2021-06-21,291623725,396.400391
406.39,406.75,399.05,1491240,400.25,2021-06-28,272770163,402.32407
408.08,408.38,400.58,1832402,406.45,2021-07-05,312751628,405.042531
404.16,410.32,403.77,1946330,407.99,2021-07-12,306617407,407.781835
412.22,412.55,395.38,2648926,399.33,2021-07-19,429597709,403.073956
410.88,413.96,408.52,1896106,411.63,2021-07-26,284557171,411.512977
414.61,415.03,408.62,1701977,412.59,2021-08-02,253360239,412.316666
417.82,417.84,413.5,1276587,414.58,2021-08-09,212537404,415.591132
415.42,418.94,408.64,2603110,416.52,2021-08-16,428072796,414.253058
421.88,422.25,415.49,1661073,417.11,2021-08-23,276118912,419.95539
424.53,425.44,422.31,1564945,422.55,2021-08-30,251816498,423.889971
417.37,424.28,417.25,1701715,424.18,2021-09-06,259603810,421.359928
414.91,420.63,414.55,2798422,420.37,2021-09-13,442078373,417.283345
417.27,418.19,403.12,3593141,408.78,2021-09-20,506874008,411.014821
408.18,417.4,401.59,3751878,416.24,2021-09-27,553504694,408.434791
411.58,415.17,400.77,3374226,407.01,2021-10-04,485818281,407.452173
419.11,419.48,405.64,2308993,410.92,2021-10-11,351741736,411.991069
425.93,427.38,416.67,1948035,417.33,2021-10-18,265164834,423.542964
431.69,431.98,425.24,2045431,427.02,2021-10-25,302065531,429.285163
440.41,442.41,430.7,2057761,432.68,2021-11-01,275564568,436.297426
439.23,442.01,434.31,1999095,441.51,2021-11-08,264837006,438.238713
440.75,442.68,438.25,1751721,440.52,2021-11-15,257489254,440.521992
431.43,445.12,430.3,2328450,442.63,2021-11-22,325313405,437.903363
426.21,438.56,421.98,5010648,436.22,2021-11-29,643904313,429.823753
442.49,442.64,426.34,2914281,428.76,2021-12-06,413395716,437.727981
433.79,444.49,432.09,3833638,441.97,2021-12-13,562861966,437.481292
443.92,445.42,425.56,2263358,428.71,2021-12-20,299120688,434.866174
448.03,451.84,445.25,1886912,445.29,2021-12-27,285756714,449.573472
439.66,452.76,438.3,3320820,449.29,2022-01-03,425641380,445.467108
438.37,446.37,430.71,3801914,436.46,2022-01-10,456163027,438.756897
413.15,433.88,413.12,4661596,433.67,2022-01-17,552837774,425.130706
416.89,418.86,396.9,11311914,407.53,2022-01-24,931394901,409.200028
423.26,432.14,414.87,5493258,416.22,2022-01-31,640779777,424.504578
415.48,431.92,414.05,4797906,424.02,2022-02-07,563572408,424.085371
409.61,422.65,407.33,4668849,414.98,2022-02-14,536625686,415.209267
412.93,413.01,387.36,5836596,407.4,2022-02-21,603509592,402.454345
407.66,416.1,402.89,6103463,407.53,2022-02-28,628923934,409.263896
