close,high,low,n,open,date,volume,vw
667.55,667.64,663.89,747743,664.71,2025-10-08,60702241,666.56
665.61,668.37,663.68,802889,667.96,2025-10-09,66501941,665.48
647.62,668.38,647.45,1778637,666.58,2025-10-10,159422589,656.6
657.56,659.63,654.32,1125900,655.19,2025-10-13,79560517,656.87
656.76,660.33,647.77,1177809,651.74,2025-10-14,88779560,655.59
659.67,664.69,653.48,1067025,661.31,2025-10-15,81702555,659.75
655.18,663.18,651.68,1443490,661.31,2025-10-16,110563346,657.16
658.9,660.25,652.7,1156217,654.05,2025-10-17,96500870,656.66
665.75,666.66,661.76,858129,661.81,2025-10-20,60492650,665.18
665.74,667.43,664.44,831016,665.89,2025-10-21,56248835,666.2
662.28,666.45,657.82,963659,666.45,2025-10-22,80564006,662.07
666.21,667.15,662.28,767072,662.6,2025-10-23,65604461,665.35
671.65,672.86,670.07,762628,670.87,2025-10-24,74356527,671.93
679.58,679.87,676.48,811233,677.09,2025-10-27,63293828,678.2
681.38,683.21,679.17,759679,681.37,2025-10-28,61737972,681.23
681.71,684.0,677.23,1044645,683.03,2025-10-29,85340645,681.49
674.21,680.27,674.21,971938,678.25,2025-10-30,76335751,677.28
676.42,679.42,673.63,990900,679.38,2025-10-31,87164122,677.01
677.69,680.13,674.32,870106,680.0,2025-11-03,57315025,677.29
669.66,674.34,669.01,1140117,670.52,2025-11-04,78426969,670.92
671.98,675.23,668.6,904366,669.4,2025-11-05,74402376,672.81
664.77,671.78,663.19,1184829,670.88,2025-11-06,85035298,666.43
665.43,665.53,655.74,1399072,662.39,2025-11-07,100592443,660.61
675.81,676.54,669.45,1141759,671.64,2025-11-10,75842888,673.59
677.36,677.92,673.12,828375,674.33,2025-11-11,58953385,675.95
677.73,679.3,675.32,995928,679.13,2025-11-12,62312484,677.47
666.49,675.23,664.98,1420394,674.88,2025-11-13,103457788,668.95
666.38,670.08,657.78,1468545,659.88,2025-11-14,96846672,665.77
660.17,668.14,656.7,1485606,664.17,2025-11-17,90456105,662.22
654.63,659.62,650.44,1760650,656.62,2025-11-18,114467488,655.66
657.15,661.83,653.3,1420436,655.32,2025-11-19,94702955,657.14
647.14,669.98,646.5,2439639,667.35,2025-11-20,165293521,656.25
653.58,659.06,645.47,1714976,649.64,2025-11-21,123956203,652.54
663.2,664.52,656.12,1079031,657.21,2025-11-24,80437940,661.98
669.44,670.62,658.99,1114924,663.1,2025-11-25,81077088,666.09
674.06,676.07,671.13,881264,672.03,2025-11-26,71879597,674.47
677.74,678.02,674.88,568720,675.23,2025-11-28,49212030,676.71
674.65,677.35,673.13,822174,673.2,2025-12-01,61201193,675.09
675.9,678.17,673.71,828603,676.28,2025-12-02,62953844,676.21
678.24,679.25,674.07,728672,674.95,2025-12-03,57238481,677.41
678.73,679.71,675.71,850813,679.64,2025-12-04,61970336,677.92
680.02,682.7,678.92,920639,679.81,2025-12-05,79241045,680.54
677.98,680.97,675.94,972851,680.92,2025-12-08,55231462,677.93
677.4,679.72,676.95,890130,677.5,2025-12-09,58310055,678.23
681.89,683.28,675.68,1116986,676.92,2025-12-10,85671334,679.58
683.47,683.55,676.53,1091888,679.48,2025-12-11,86173678,681.05
676.13,683.19,673.56,1436024,682.48,2025-12-12,113160347,677.14
675.1,680.09,673.64,1453102,680.07,2025-12-15,90810952,675.75
673.26,675.45,669.4,1412023,673.62,2025-12-16,122030631,672.69
665.85,674.81,665.65,1388728,674.27,2025-12-17,110625198,668.85
670.88,675.11,669.32,1510342,672.0,2025-12-18,108650128,672.17
676.96,677.46,672.86,1113777,672.98,2025-12-19,103599543,676.28
681.18,681.71,676.96,806680,680.29,2025-12-22,69556733,680.71
684.29,684.53,680.22,710909,680.27,2025-12-23,64839951,683.22
686.7,687.15,684.13,439656,684.28,2025-12-24,39445560,686.06
686.63,687.97,685.59,587527,686.96,2025-12-26,41613347,686.62
684.18,685.52,682.41,782231,683.87,2025-12-29,62559503,683.96
683.35,684.88,682.92,609770,683.78,2025-12-30,47160671,683.82
678.28,683.69,678.07,900617,683.48,2025-12-31,74144801,680.69
679.53,683.21,676.19,1251774,682.05,2026-01-02,89377203,679.3
684.05,685.75,682.71,957054,682.88,2026-01-05,71753091,684.28
688.12,688.62,684.11,999399,684.26,2026-01-06,69273827,686.85
685.9,690.26,685.64,999349,688.5,2026-01-07,75588337,688.06
685.83,686.93,683.82,946792,685.15,2026-01-08,64019200,685.55
690.37,691.6,685.5,992587,686.95,2026-01-09,80125467,689.51
691.45,692.38,686.95,905312,687.0,2026-01-12,63976002,690.59
690.07,692.38,687.66,1084111,691.78,2026-01-13,78309726,689.81
686.68,688.03,682.38,1295904,687.32,2026-01-14,94676684,684.92
688.55,691.74,687.56,1110018,690.87,2026-01-15,77861974,689.88
