close,high,low,n,open,date,volume,vw
3027.318,3043.0850253805,2888.922,331,2911.862,2025-11-26,14.807031598,3005.2529500762
3015.4,3069.389,2984.85,441,3026.366,2025-11-27,10.54656813,3026.6076158289
3032.79,3096.17,2994.25,855,3012.9835,2025-11-28,30.063278025,3035.2186957633
2990.36,3044.6335,2964.259,196,3040.59,2025-11-29,7.571732854,3002.0716778698
2991.9035,3053.2,2978.32,176,2991.41,2025-11-30,9.499600812,3018.5838385846
2798.84,2999.208,2719.007,415,2988.667,2025-12-01,33.484797453,2816.7545785844
2996.815,3033.991,2975.05,90,3020.1375,2025-12-02,2.746724742,3003.0952137938
3190.41,3214.2795,3033.2,241,3053.4795,2025-12-03,42.802348101,3127.7850519894
3133.9365,3237.98,3067.606,465,3190.41,2025-12-04,22.433073345,3169.4402591628
3022.53,3191.2,2988.8645,306,3134.8645,2025-12-05,134.799367689,3018.8438030884
3040.0,3066.2,3013.377,171,3022.53,2025-12-06,52.59926811,3057.665691931
3060.485,3149.17,2917.85,267,3047.376,2025-12-07,154.135071584,3061.259768461
3124.5625,3152.7225,3078.7395,115,3099.645,2025-12-08,2.170932705,3130.3697176998
3318.4875,3397.7345,3091.7,446,3123.155,2025-12-09,127.211194246,3304.6662522212
3325.13,3448.592,3290.325,528,3316.041,2025-12-10,36.946423388,3333.1882528215
3238.4965,3326.915,3148.2315,338,3323.504,2025-12-11,44.828647782,3206.2820898985
3085.2055,3266.8105,3047.1445,316,3239.3,2025-12-12,22.073289095,3166.8899026239
3116.215,3134.178,3083.5,109,3091.5,2025-12-13,1.715115372,3100.2327944124
3062.2585,3104.4,3031.09373,50,3080.5075,2025-12-14,1.248624352,3082.6872473595
2964.35,3178.003,2896.4305,283,3062.5665,2025-12-15,28.101303954,3045.347496135
2961.685,3038.6285,2879.874,216,2962.385,2025-12-16,43.070452555,2931.0056882238
2833.143,3027.2,2790.8995,210,2959.983,2025-12-17,53.117432207,2888.3858986107
2825.947,2994.553,2775.19,144,2842.9,2025-12-18,51.596107727,2879.1375366182
2977.633,3016.518,2808.77,260,2827.445,2025-12-19,25.561548841,2931.7582645248
2977.69175,2993.3,2966.545,215,2975.89,2025-12-20,3.229472963,2979.7348865159
3000.845,3011.4345,2944.08,124,2978.245875,2025-12-21,4.441597959,2957.8187228842
3007.089,3075.068,2964.2,253,3003.695,2025-12-22,22.802732087,3012.4906212764
2963.595,3032.66,2900.87,185,3004.95,2025-12-23,20.067079531,2954.729451203
2944.59,2974.9,2888.16,124,2965.331,2025-12-24,6.410696251,2929.5942333278
2902.95,2969.105,2890.1895,111,2944.168,2025-12-25,2.938971924,2937.511998969
2926.056,2991.183,2892.6375,183,2901.496,2025-12-26,30.779799381,2924.212315605
2945.842,2979.257833012,2916.4155,123,2928.25,2025-12-27,9.267868083,2930.1691813279
2949.19,2979.257833012,2924.3495,130,2947.63,2025-12-28,29.184537743,2938.6043655198
2934.3165,3053.3,2907.151970443,285,2946.955,2025-12-29,16.556323719,2967.1716044064
2971.02,3005.815,2916.2815,155,2935.635,2025-12-30,3.622396704,2967.651118621
2967.945,3022.7735,2957.97,164,2969.26,2025-12-31,31.227815297,2980.7092858588
3000.531,3005.5845,2966.39,127,2966.39,2026-01-01,4.388372311,2985.5759289077
3123.9905,3147.95,2988.8275,226,3002.45,2026-01-02,30.750177124,3094.5207513363
3125.338125,3134.6625,3076.059,140,3125.7175,2026-01-03,4.278933619,3110.4172548077
3144.3575,3165.2715,3119.051,220,3124.9605,2026-01-04,6.566909516,3142.7425523697
3226.5185,3264.895,3134.804,385,3142.074,2026-01-05,72.400728813,3184.1919478648
3295.09,3307.2275,3182.33,382,3228.255,2026-01-06,30.61915128,3252.5485954222
3166.15,3294.766,3123.42,256,3294.5,2026-01-07,15.502483707,3193.7792372113
3102.832,3179.14,3050.6525,210,3167.3,2026-01-08,8.068078295,3110.1410973074
3083.88,3144.721,3055.6835,131,3105.12,2026-01-09,5.144191718,3086.3837620786
3082.875,3099.765,3074.635,96,3082.371,2026-01-10,11.609388309,3087.1063354727
3118.258,3142.025,3079.93,108,3080.8685,2026-01-11,18.683678794,3110.8278376296
3091.3165,3168.175,3063.4765,333,3116.894,2026-01-12,10.863570098,3127.540351701
3323.605,3360.19,3088.451,313,3089.9945,2026-01-13,21.669112805,3213.6784659613
3354.522,3402.56,3280.035,401,3325.2215,2026-01-14,69.511045507,3339.6784330827
3317.175,3383.292,3273.808,279,3353.3905,2026-01-15,13.423410548,3317.259763065
3295.192,3326.8,3252.805418719,170,3319.09,2026-01-16,16.325532429,3295.1585168509
3308.482,3328.655,3283.39,113,3294.284,2026-01-17,2.583824369,3302.5525254829
3283.2375,3367.471,3278.855,212,3308.817,2026-01-18,2.536902706,3329.452353597
3187.4115,3283.457,3163.563,139,3281.725,2026-01-19,12.883160712,3216.4611150234
2935.92,3197.405,2927.4025,292,3189.6,2026-01-20,25.543141464,3030.177726675
2978.6975,3065.665,2864.952,243,2935.59,2026-01-21,52.429347367,2953.4552628656
2949.691,3034.7645,2903.7,159,2980.185,2026-01-22,9.649811546,2952.5845142387
2952.8155,3014.73,2890.1105,151,2947.9,2026-01-23,32.329414381,2935.8605678613
2948.71,2965.747,2940.46,102,2955.052,2026-01-24,8.874870229,2954.2868382028
2814.831,2955.649,2785.6535,180,2949.6135,2026-01-25,36.641401825,2827.5547557703
2926.089,2947.5855,2810.11,247,2813.091,2026-01-26,22.447443118,2898.037362121
3022.05,3031.489,2896.015,252,2927.955,2026-01-27,35.669569035,2953.1022335225
3005.8375,3040.9395,2981.2605,284,3024.0315,2026-01-28,20.050676587,3011.3735088681
2818.875,3009.1,2750.5375,322,3006.885,2026-01-29,75.535612506,2812.3132126451
2702.966,2874.5608029555,2633.15,307,2820.195,2026-01-30,31.631587756,2723.4028745721
2449.835,2797.8426395935,2242.9465,373,2703.5835,2026-01-31,205.765076469,2465.4969969838
2267.395,2473.2,2222.1595,271,2448.6,2026-02-01,49.148125042,2346.2982250635
2344.69,2432.8723962885,2156.39,408,2268.7235,2026-02-02,158.327598077,2259.1872714845
2230.9465,2452.1827411165,2108.4435,322,2346.576,2026-02-03,105.130197413,2224.635666498
2142.615,2291.93,2072.7355,293,2229.606,2026-02-04,71.61473162,2124.3515006832
1823.588,2196.938654822,1816.2675,414,2141.527,2026-02-05,249.551347148,1986.5832889564
2061.071,2226.851354822,1740.66,526,1824.038,2026-02-06,132.920923153,1970.1818175899
