game_date,game_pk,game_year,game_type,batter,pitcher,player_name,stand,p_throws,home_team,away_team,inning,inning_topbot,at_bat_number,pitch_number,balls,strikes,outs_when_up,pitch_type,pitch_name,release_speed,release_spin_rate,release_extension,effective_speed,plate_x,plate_z,zone,pfx_x,pfx_z,description,events,bb_type,hit_location,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value,delta_run_exp,delta_home_win_exp,bat_speed,swing_length,attack_angle,swing_path_tilt,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,sz_top,sz_bot
2026-08-01,823269,2026,R,593428,641816,"Bogaerts, Xander",R,R,SD,SF,6,Bot,52,6,3,2,2,FF,4-Seam Fastball,95.0,2313.0,7.0,95.6,0.6768308093899673,1.9371286652159505,9.0,-1.15,1.53,hit_into_play,single,line_drive,9.0,98.8,10.0,219.0,181.38,131.35,0.777,0.736,0.9,1.0,0.0,0.289,0.01,82.4,7.0,-15.155818545404962,39.16769826065379,3,2,3.284949147,1.657824803
2026-08-01,824808,2026,R,665750,650911,"Taveras, Leody",R,L,BAL,PHI,6,Bot,49,6,3,2,2,SI,Sinker,95.2,2112.0,6.9,95.9,0.3546431124023235,2.196399814507757,6.0,1.41,0.22,hit_into_play,field_out,ground_ball,6.0,94.3,-27.0,4.0,107.22,154.22,0.101,0.091,0.0,0.0,0.0,-0.296,-0.156,69.8,6.7,-5.653241247531599,32.66081305137354,3,2,3.286704396,1.65871063
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,15,3,2,1,FF,4-Seam Fastball,98.1,2386.0,6.8,98.0,-0.1179763843060673,1.525607659418528,8.0,-0.65,1.26,hit_into_play,single,ground_ball,6.0,101.6,4.0,98.0,104.68,141.55,0.594,0.554,0.9,1.0,0.0,0.335,-0.022,70.4,7.1,-5.999759977514046,38.16060006771328,3,2,3.225270669,1.627706693
2026-08-01,823269,2026,R,593428,641816,"Bogaerts, Xander",R,R,SD,SF,6,Bot,52,5,3,1,2,FC,Cutter,89.8,2555.0,6.9,90.3,0.4827817794715904,1.608276811872157,9.0,-0.01,0.8,swinging_strike,,,,,,,,,,,,,,-0.093,-0.003,69.6,8.0,14.069647972351296,31.144981814599745,3,2,3.284949147,1.657824803
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,14,3,2,1,CH,Changeup,89.7,1857.0,6.7,90.0,0.3189220229748559,2.7200274920617966,6.0,-1.09,1.0,foul,,,,99.5,43.0,330.0,,,,,,,,0.0,0.0,67.8,7.6,19.901061548046727,28.51179585605736,3,2,3.225270669,1.627706693
2026-08-01,824485,2026,R,693304,671096,"Gonzales, Nick",R,L,CIN,PIT,5,Top,38,2,0,1,2,FC,Cutter,89.9,2540.0,6.5,90.3,-0.5055273943102019,1.9622468835041176,7.0,-0.08,0.71,hit_into_play,field_out,ground_ball,5.0,86.5,-24.0,4.0,108.23,167.9,0.087,0.078,0.0,0.0,0.0,-0.234,0.011,74.3,7.4,1.204191493978755,45.55539462893948,3,2,3.05062336,1.539566929
2026-08-01,824808,2026,R,665750,650911,"Taveras, Leody",R,L,BAL,PHI,6,Bot,49,5,2,2,2,SL,Slider,88.0,2166.0,7.0,88.8,-2.6639317194076844,0.1963021745751358,13.0,0.01,-0.36,blocked_ball,,,,,,,,,,,,,,0.089,0.045,,,,,3,2,3.286704396,1.65871063
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,13,3,2,1,KC,Knuckle Curve,86.3,2638.0,6.7,86.7,0.4733892499080769,1.4723899639461715,14.0,0.43,-0.63,foul,,,,91.6,15.0,211.0,,,,,,,,0.0,0.0,73.5,8.3,22.72074771955732,36.56285454902604,3,2,3.225270669,1.627706693
2026-08-01,823269,2026,R,593428,641816,"Bogaerts, Xander",R,R,SD,SF,6,Bot,52,4,2,1,2,FF,4-Seam Fastball,94.8,2291.0,7.0,95.5,1.3247413505044887,1.166268581918496,14.0,-1.11,1.53,ball,,,,,,,,,,,,,,0.097,0.004,,,,,3,2,3.284949147,1.657824803
2026-08-01,824649,2026,R,682987,656849,"Jones, Spencer",L,L,CHC,NYY,7,Top,48,1,0,0,1,FF,4-Seam Fastball,90.6,2182.0,7.3,92.6,-0.2871827930398745,2.47269725089618,4.0,0.18,0.84,hit_into_play,home_run,fly_ball,,106.0,22.0,370.0,55.53,67.16,0.843,1.415,2.0,0.0,3.0,1.583,-0.207,75.2,7.7,6.236673137933954,43.917654494446765,3,2,3.499967192,1.766338583
2026-08-01,824485,2026,R,693304,671096,"Gonzales, Nick",R,L,CIN,PIT,5,Top,38,1,0,0,2,CU,Curveball,80.8,2910.0,6.5,81.1,-0.1593565348693887,2.181226206754039,5.0,-0.86,-0.25,called_strike,,,,,,,,,,,,,,-0.04,0.002,,,,,3,2,3.05062336,1.539566929
2026-08-01,824808,2026,R,665750,650911,"Taveras, Leody",R,L,BAL,PHI,6,Bot,49,4,2,1,2,SI,Sinker,95.7,2107.0,6.8,96.1,0.9817899768907864,2.624711846730805,12.0,1.61,0.54,foul,,,,67.9,45.0,177.0,,,,,,,,-0.088,-0.037,68.1,6.7,-5.736833166562089,26.258689806842188,3,2,3.286704396,1.65871063
2026-08-01,822781,2026,R,662139,687273,"Varsho, Daulton",L,L,TOR,STL,6,Bot,50,1,0,0,0,SL,Slider,83.9,2268.0,6.6,84.5,-0.5726761590448348,2.589542476785002,1.0,-0.27,0.08,hit_into_play,single,ground_ball,3.0,28.2,21.0,41.0,143.61,182.85,0.308,0.277,0.9,1.0,0.0,0.127,0.032,11.5,2.0,-73.796482575905,48.39499485337406,3,2,3.036581365,1.532480315
2026-08-01,822944,2026,R,695657,656876,"Montgomery, Colson",L,R,TB,CWS,6,Top,40,5,1,2,2,SI,Sinker,96.8,2436.0,6.4,96.4,0.0080656122412043,2.024503643067628,8.0,-1.38,1.17,called_strike,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.178,0.012,,,,,3,2,3.340239501,1.685728347
2026-08-01,824972,2026,R,691016,664285,"Soderstrom, Tyler",L,L,ATH,DET,7,Bot,64,4,1,2,2,SL,Slider,86.1,2501.0,5.6,85.5,-0.7293169281135496,1.6222492600956886,7.0,-0.18,-0.19,called_strike,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.178,-0.002,,,,,4,3,3.285826772,1.658267717
2026-08-01,824808,2026,R,665750,650911,"Taveras, Leody",R,L,BAL,PHI,6,Bot,49,3,2,0,2,SI,Sinker,93.9,2064.0,7.1,94.8,0.4470031234082343,2.409872020512154,6.0,1.48,0.16,foul,,,,76.9,52.0,215.0,,,,,,,,-0.044,-0.033,70.5,6.8,-7.242415250110117,31.068202655955595,3,2,3.286704396,1.65871063
2026-08-01,824485,2026,R,699013,671096,"Valdez, Esmerlyn",R,L,CIN,PIT,5,Top,37,6,3,2,1,CU,Curveball,81.7,3016.0,6.6,82.0,0.1816557323576806,1.003537985175544,14.0,-0.61,-0.86,hit_into_play,field_out,fly_ball,8.0,90.5,42.0,284.0,124.45,78.71,0.003,0.004,0.0,0.0,0.0,-0.31,0.019,67.0,8.9,18.67073244758722,41.36520655086165,3,2,3.311277887,1.671112205
2026-08-01,823920,2026,R,678011,808967,"Seigler, Anthony",L,R,LAD,BOS,8,Top,57,5,1,2,2,SI,Sinker,95.5,2226.0,6.6,96.2,-0.0100451893594937,2.3543899716328216,5.0,-1.38,0.57,hit_into_play,field_out,line_drive,7.0,95.8,17.0,263.0,81.01,104.03,0.523,0.504,0.0,0.0,0.0,-0.178,0.008,64.4,6.3,3.432222570001984,40.54922521017957,4,3,3.096259843,1.562598425
2026-08-01,824649,2026,R,683011,656849,"Volpe, Anthony",R,L,CHC,NYY,7,Top,47,2,1,0,0,SI,Sinker,88.4,2084.0,7.1,90.1,0.7077568322094958,2.52349221046384,6.0,1.14,0.79,hit_into_play,field_out,ground_ball,4.0,95.3,-1.0,40.0,138.56,144.99,0.317,0.292,0.0,0.0,0.0,-0.306,0.045,72.1,7.2,13.806016628385256,29.669063378663573,3,2,3.115567585,1.57234252
2026-08-01,823269,2026,R,593428,641816,"Bogaerts, Xander",R,R,SD,SF,6,Bot,52,3,1,1,2,FC,Cutter,88.1,2582.0,6.9,88.8,1.1495817621522022,1.860359945121259,14.0,0.22,0.56,ball,,,,,,,,,,,,,,0.054,0.002,,,,,3,2,3.284949147,1.657824803
2026-08-01,823109,2026,R,668952,669302,"Kreidler, Ryan",R,R,SEA,MIN,7,Top,54,1,0,0,2,FF,4-Seam Fastball,97.6,2368.0,7.8,100.5,-0.5653827406904022,2.5929846772003327,4.0,-0.81,1.48,hit_into_play,single,line_drive,9.0,85.8,6.0,117.0,186.48,118.63,0.431,0.417,0.9,1.0,0.0,0.333,0.02,70.4,6.8,-6.669899335269932,36.42669062179416,3,2,3.340239501,1.685728347
2026-08-01,822781,2026,R,672386,687273,"Kirk, Alejandro",R,L,TOR,STL,5,Bot,44,2,0,1,2,CH,Changeup,82.8,1476.0,6.6,82.9,0.1734764137686419,1.891659838010572,8.0,1.19,0.4,hit_into_play,field_out,ground_ball,6.0,99.4,6.0,123.0,101.04,146.8,0.589,0.549,0.0,0.0,0.0,-0.214,-0.006,76.3,7.7,6.492928055197085,22.369305296578684,3,2,3.010252625,1.519192913
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,12,2,2,1,KC,Knuckle Curve,87.4,2647.0,6.8,88.4,0.7874037259712184,0.0750947511653956,14.0,0.3,-0.7,ball,,,,,,,,,,,,,,0.11,-0.007,,,,,3,2,3.225270669,1.627706693
2026-08-01,823109,2026,R,605170,669302,"Caratini, Victor",L,R,SEA,MIN,7,Top,53,3,1,1,1,SL,Slider,87.5,2126.0,7.4,89.5,0.1172421691584509,1.6845652185537934,8.0,0.24,-0.1,hit_into_play,field_out,ground_ball,5.0,28.0,-46.0,2.0,114.88,189.6,0.27,0.247,0.0,0.0,0.0,-0.244,-0.037,70.1,7.9,22.98628378122733,36.975570884879176,3,2,3.200697179,1.615305118
2026-08-01,824808,2026,R,665750,650911,"Taveras, Leody",R,L,BAL,PHI,6,Bot,49,2,1,0,2,SI,Sinker,95.0,2125.0,6.8,95.5,1.1843342453284922,1.726744568418903,14.0,1.41,0.32,ball,,,,,,,,,,,,,,0.069,0.033,,,,,3,2,3.286704396,1.65871063
2026-08-01,822944,2026,R,695657,656876,"Montgomery, Colson",L,R,TB,CWS,6,Top,40,4,0,2,2,CH,Changeup,89.8,1219.0,6.4,89.9,0.3814587188394552,0.7609366582487591,14.0,-0.64,-0.11,ball,,,,,,,,,,,,,,0.025,-0.002,,,,,3,2,3.340239501,1.685728347
2026-08-01,824972,2026,R,691016,664285,"Soderstrom, Tyler",L,L,ATH,DET,7,Bot,64,3,1,1,2,SI,Sinker,94.4,2212.0,5.1,92.7,0.97274346108497,2.403619750885438,14.0,1.2,0.64,foul,,,,59.6,60.0,145.0,,,,,,,,-0.066,-0.001,76.7,6.9,2.17069386718562,35.37577656630272,4,3,3.285826772,1.658267717
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,11,2,2,1,FF,4-Seam Fastball,97.8,2440.0,6.7,98.0,0.3706498555855723,2.7274597932404814,6.0,-0.74,1.4,foul,,,,65.8,57.0,170.0,,,,,,,,0.0,0.0,65.3,6.4,-3.151444073235876,32.653991331710294,3,2,3.225270669,1.627706693
2026-08-01,824649,2026,R,683011,656849,"Volpe, Anthony",R,L,CHC,NYY,7,Top,47,1,0,0,0,FF,4-Seam Fastball,91.2,2066.0,7.2,93.1,1.069341508117655,3.739402604022109,12.0,0.28,0.95,ball,,,,,,,,,,,,,,0.043,-0.006,,,,,3,2,3.115567585,1.57234252
2026-08-01,823269,2026,R,593428,641816,"Bogaerts, Xander",R,R,SD,SF,6,Bot,52,2,0,1,2,FC,Cutter,89.9,2557.0,7.0,90.8,1.2802467136132905,1.2045790016909177,14.0,0.19,0.62,ball,,,,,,,,,,,,,,0.03,0.001,,,,,3,2,3.284949147,1.657824803
2026-08-01,823920,2026,R,678011,808967,"Seigler, Anthony",L,R,LAD,BOS,8,Top,57,4,1,2,2,FF,4-Seam Fastball,97.6,2191.0,6.6,98.0,-0.982188415087335,2.221028322663562,13.0,-0.81,1.14,foul,,,,83.1,33.0,259.0,,,,,,,,0.0,0.0,59.0,6.5,-0.9602020709884888,32.30995408142728,4,3,3.096259843,1.562598425
2026-08-01,822781,2026,R,672386,687273,"Kirk, Alejandro",R,L,TOR,STL,5,Bot,44,1,0,0,2,FF,4-Seam Fastball,93.4,2116.0,6.8,93.3,-0.1049393141882629,2.153501713305274,5.0,0.48,1.42,called_strike,,,,,,,,,,,,,,-0.044,-0.001,,,,,3,2,3.010252625,1.519192913
2026-08-01,824485,2026,R,699013,671096,"Valdez, Esmerlyn",R,L,CIN,PIT,5,Top,37,5,3,1,1,ST,Sweeper,82.7,2932.0,6.6,82.8,-0.3161611254624369,2.925898094280836,1.0,-1.13,0.24,called_strike,,,,,,,,,,,,,,-0.096,0.005,,,,,3,2,3.311277887,1.671112205
2026-08-01,822781,2026,R,701675,592332,"Church, Nathan",L,R,TOR,STL,6,Top,48,3,1,1,1,FS,Split-Finger,84.5,1363.0,6.9,85.3,-0.4563380864078354,1.3959324092324503,13.0,-1.03,-0.05,hit_into_play,field_out,ground_ball,4.0,102.2,0.0,46.0,141.16,145.52,0.5,0.472,0.0,0.0,0.0,-0.236,0.048,72.9,7.9,14.187626406922996,29.444215263381,3,2,3.112934711,1.57101378
2026-08-01,824972,2026,R,691016,664285,"Soderstrom, Tyler",L,L,ATH,DET,7,Bot,64,2,1,0,2,CU,Curveball,79.2,2737.0,5.6,78.3,0.1888754269133457,2.034512403521409,8.0,-0.89,-1.03,called_strike,,,,,,,,,,,,,,-0.053,0.0,,,,,4,3,3.285826772,1.658267717
2026-08-01,823269,2026,R,593428,641816,"Bogaerts, Xander",R,R,SD,SF,6,Bot,52,1,0,0,2,FF,4-Seam Fastball,94.0,2268.0,7.0,94.7,0.8502668441074612,2.168609351363861,14.0,-1.03,1.5,called_strike,,,,,,,,,,,,,,-0.044,-0.002,,,,,3,2,3.284949147,1.657824803
2026-08-01,822944,2026,R,695657,656876,"Montgomery, Colson",L,R,TB,CWS,6,Top,40,3,0,2,2,FF,4-Seam Fastball,96.8,2536.0,6.4,96.9,-0.4206277338900285,3.428720098676081,1.0,-0.32,1.64,foul,,,,73.7,42.0,210.0,,,,,,,,0.0,0.0,75.4,7.4,6.491206994390231,25.43268926841116,3,2,3.340239501,1.685728347
2026-08-01,823594,2026,R,669065,804267,"Stowers, Kyle",L,L,NYM,MIA,5,Top,41,6,3,2,2,SL,Slider,86.2,2517.0,6.5,86.7,-2.048697956020659,2.316057656507446,13.0,-0.42,0.45,ball,walk,,,,,,,,,0.697819,0.7,0.0,0.0,0.293,-0.009,,,,,3,2,3.295480643,1.663139764
2026-08-01,824485,2026,R,699013,671096,"Valdez, Esmerlyn",R,L,CIN,PIT,5,Top,37,4,2,1,1,CH,Changeup,87.9,2132.0,6.6,87.8,0.1272970351906184,0.2398306929971785,14.0,1.46,0.91,blocked_ball,,,,,,,,,,,,,,0.097,-0.006,,,,,3,2,3.311277887,1.671112205
2026-08-01,824890,2026,R,805347,571945,"Jarvis, Jim",L,R,ATL,WSH,6,Bot,48,4,2,1,2,SL,Slider,86.0,1992.0,6.0,85.5,-0.108127822508647,1.243656929465322,13.0,0.29,0.68,hit_into_play,field_out,ground_ball,3.0,76.0,-9.0,8.0,153.69,163.75,0.068,0.062,0.0,0.0,0.0,-0.26,-0.011,75.3,8.0,11.194326648184523,33.06371054949761,3,2,3.091871719,1.560383858
2026-08-01,822781,2026,R,543807,687273,"Springer, George",R,L,TOR,STL,5,Bot,43,2,0,1,1,FF,4-Seam Fastball,94.6,2286.0,6.7,94.8,-0.7733089862016009,2.221427965910526,4.0,0.33,1.57,hit_into_play,field_out,ground_ball,5.0,63.3,-23.0,5.0,97.76,162.26,0.065,0.064,0.0,0.0,0.0,-0.22,-0.009,73.7,6.9,7.472577695500612,38.71039976967402,3,2,3.267396654,1.648966535
2026-08-01,823109,2026,R,605170,669302,"Caratini, Victor",L,R,SEA,MIN,7,Top,53,2,0,1,1,SL,Slider,87.6,2153.0,7.5,89.7,-0.6522636047752195,1.3634806957648622,13.0,0.43,0.04,ball,,,,,,,,,,,,,,0.023,-0.011,,,,,3,2,3.200697179,1.615305118
2026-08-01,824649,2026,R,665862,656849,"Chisholm Jr., Jazz",L,L,CHC,NYY,6,Top,41,6,3,2,2,SL,Slider,86.1,2360.0,7.2,88.2,-0.4429316797304048,1.966138428082292,7.0,-0.2,0.08,swinging_strike,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.274,0.055,,,,,3,2,3.15593832,1.592716535
2026-08-01,824405,2026,R,680757,684442,"Kwan, Steven",L,L,CLE,AZ,4,Bot,35,5,2,2,2,CH,Changeup,80.5,1994.0,6.4,80.9,0.7149132486575225,2.1612615175697547,6.0,1.43,0.59,hit_into_play,field_out,ground_ball,4.0,92.2,-3.0,30.0,149.45,149.83,0.281,0.253,0.0,0.0,0.0,-0.22,-0.007,63.4,6.0,8.255580777705008,33.77717454418152,3,2,3.02253937,1.525393701
2026-08-01,824808,2026,R,665750,650911,"Taveras, Leody",R,L,BAL,PHI,6,Bot,49,1,0,0,2,SI,Sinker,95.4,2207.0,7.0,96.3,-0.551826211808802,0.3997634849243383,13.0,1.56,0.41,blocked_ball,,,,,,,,,,,,,,0.023,0.017,,,,,3,2,3.286704396,1.65871063
2026-08-01,823920,2026,R,678011,808967,"Seigler, Anthony",L,R,LAD,BOS,8,Top,57,3,0,2,2,FS,Split-Finger,91.9,1337.0,6.7,92.8,-0.7601596001126767,1.4062891858726672,13.0,-0.74,-0.01,ball,,,,,,,,,,,,,,0.025,-0.001,,,,,4,3,3.096259843,1.562598425
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,10,2,2,1,FC,Cutter,93.8,2510.0,6.6,94.5,0.7966222069402976,2.1477656236701304,6.0,0.33,0.72,foul,,,,88.6,-20.0,6.0,,,,,,,,0.0,0.0,72.4,7.4,11.35336714001082,35.21530203583652,3,2,3.225270669,1.627706693
2026-08-01,823269,2026,R,650859,641816,"Rengifo, Luis",L,R,SD,SF,6,Bot,51,6,2,2,1,FF,4-Seam Fastball,94.2,2254.0,6.8,95.1,0.8053329832424035,2.598509050849715,6.0,-0.93,1.52,hit_into_play,field_out,ground_ball,3.0,57.7,-26.0,5.0,160.69,167.49,0.065,0.058,0.0,0.0,0.0,-0.234,-0.014,64.8,6.1,-5.711128754733832,38.31622240163943,3,2,3.087483596,1.558169291
2026-08-01,824808,2026,R,687952,650911,"Encarnacion-Strand, Christian",R,L,BAL,PHI,6,Bot,48,5,3,1,2,CH,Changeup,86.6,2130.0,6.7,87.4,2.667136072894068,3.845972978801083,12.0,1.38,-0.09,ball,walk,,,,,,,,,0.697819,0.7,0.0,0.0,0.062,0.026,,,,,3,2,3.234924541,1.63257874
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,9,2,2,1,CH,Changeup,88.0,1769.0,6.7,89.1,-0.5956814120331945,2.9628400143981075,1.0,-0.99,0.67,foul,,,,71.2,37.0,226.0,,,,,,,,0.0,0.0,67.1,7.2,9.748862620108344,24.6154689278528,3,2,3.225270669,1.627706693
2026-08-01,822944,2026,R,695657,656876,"Montgomery, Colson",L,R,TB,CWS,6,Top,40,2,0,1,2,FF,4-Seam Fastball,96.5,2425.0,6.5,96.6,-0.0002399206418648,2.969770541159303,2.0,-0.29,1.56,foul,,,,76.5,80.0,77.0,,,,,,,,-0.061,0.004,74.1,7.8,8.209659759043639,33.07587522505474,3,2,3.340239501,1.685728347
2026-08-01,824972,2026,R,691016,664285,"Soderstrom, Tyler",L,L,ATH,DET,7,Bot,64,1,0,0,2,SL,Slider,86.5,2435.0,5.5,85.2,-1.184271438492169,1.095202161603444,13.0,-0.14,0.16,ball,,,,,,,,,,,,,,0.039,0.0,,,,,4,3,3.285826772,1.658267717
2026-08-01,822781,2026,R,701675,592332,"Church, Nathan",L,R,TOR,STL,6,Top,48,2,0,1,1,FS,Split-Finger,85.2,1326.0,6.8,85.7,0.6580533944657723,1.26583637007675,14.0,-0.41,1.1,ball,,,,,,,,,,,,,,0.033,-0.006,,,,,3,2,3.112934711,1.57101378
2026-08-01,824405,2026,R,680757,684442,"Kwan, Steven",L,L,CLE,AZ,4,Bot,35,4,1,2,2,SL,Slider,81.5,2546.0,6.1,81.7,-0.7987345402545147,0.6504859074729903,13.0,-0.56,-0.41,ball,,,,,,,,,,,,,,0.042,0.001,,,,,3,2,3.02253937,1.525393701
2026-08-01,822781,2026,R,543807,687273,"Springer, George",R,L,TOR,STL,5,Bot,43,1,0,0,1,SL,Slider,85.3,2210.0,6.7,85.5,-0.0572991829421083,3.276897845071132,2.0,-0.25,0.1,foul,,,,65.5,46.0,167.0,,,,,,,,-0.042,-0.002,73.7,6.8,6.984459232439827,29.21024288277494,3,2,3.267396654,1.648966535
2026-08-01,823109,2026,R,605170,669302,"Caratini, Victor",L,R,SEA,MIN,7,Top,53,1,0,0,1,SL,Slider,88.2,2132.0,7.4,90.1,0.6688580886912543,1.345001511863397,14.0,0.12,-0.26,swinging_strike,,,,,,,,,,,,,,-0.049,0.017,76.0,7.6,18.10259896566496,37.81671383327454,3,2,3.200697179,1.615305118
2026-08-01,824649,2026,R,665862,656849,"Chisholm Jr., Jazz",L,L,CHC,NYY,6,Top,41,5,2,2,2,FF,4-Seam Fastball,92.8,2234.0,7.2,94.5,-1.389650607968542,3.094824455032215,11.0,0.27,1.17,ball,,,,,,,,,,,,,,0.061,-0.01,,,,,3,2,3.15593832,1.592716535
2026-08-01,823920,2026,R,678011,808967,"Seigler, Anthony",L,R,LAD,BOS,8,Top,57,2,0,1,2,FF,4-Seam Fastball,96.3,2252.0,6.5,96.6,0.2185521021156935,3.3598221458250226,12.0,-0.5,1.25,swinging_strike,,,,,,,,,,,,,,-0.061,0.003,64.1,5.8,9.907323504070364,30.59967822875128,4,3,3.096259843,1.562598425
2026-08-01,823594,2026,R,669065,804267,"Stowers, Kyle",L,L,NYM,MIA,5,Top,41,5,3,1,2,ST,Sweeper,77.7,2619.0,6.4,77.5,-0.6833975114524192,1.6385746329814928,7.0,-1.14,-0.46,foul,,,,49.9,-72.0,1.0,,,,,,,,-0.093,0.003,70.5,7.3,24.24975139180602,30.63147175356056,3,2,3.295480643,1.663139764
2026-08-01,824485,2026,R,699013,671096,"Valdez, Esmerlyn",R,L,CIN,PIT,5,Top,37,3,1,1,1,ST,Sweeper,83.0,2958.0,6.6,82.9,-0.6657175531599444,0.9742453097849402,13.0,-1.16,-0.27,ball,,,,,,,,,,,,,,0.062,-0.003,,,,,3,2,3.311277887,1.671112205
2026-08-01,824890,2026,R,805347,571945,"Jarvis, Jim",L,R,ATL,WSH,6,Bot,48,3,1,1,2,CH,Changeup,84.3,1628.0,6.3,84.4,-1.1804541390846752,0.8149239335640948,13.0,-1.47,0.41,ball,,,,,,,,,,,,,,0.007,0.001,,,,,3,2,3.091871719,1.560383858
2026-08-01,823594,2026,R,669065,804267,"Stowers, Kyle",L,L,NYM,MIA,5,Top,41,4,2,1,2,FC,Cutter,87.0,2423.0,6.3,87.4,-0.0885234785480168,1.184319285153858,13.0,-0.24,0.87,ball,,,,,,,,,,,,,,0.097,-0.003,,,,,3,2,3.295480643,1.663139764
2026-08-01,823269,2026,R,650859,641816,"Rengifo, Luis",L,R,SD,SF,6,Bot,51,5,1,2,1,FF,4-Seam Fastball,93.9,2261.0,6.6,94.4,-0.4612220645315696,4.23869192843698,11.0,-1.08,1.48,ball,,,,,,,,,,,,,,0.053,0.003,,,,,3,2,3.087483596,1.558169291
2026-08-01,824405,2026,R,680757,684442,"Kwan, Steven",L,L,CLE,AZ,4,Bot,35,3,1,1,2,CH,Changeup,81.5,1953.0,6.2,81.5,1.3629083512996778,1.6160413280253088,14.0,1.13,0.8,foul,,,,103.8,27.0,355.0,,,,,,,,-0.066,-0.002,74.3,7.4,29.73906446727537,42.05042094270914,3,2,3.02253937,1.525393701
2026-08-01,823920,2026,R,678011,808967,"Seigler, Anthony",L,R,LAD,BOS,8,Top,57,1,0,0,2,FC,Cutter,93.5,2384.0,6.6,94.5,-0.0375389749794978,2.5967364664415475,5.0,0.13,0.66,foul,,,,75.9,42.0,219.0,,,,,,,,-0.044,0.002,63.7,6.2,-1.643543730694862,36.1417641221734,4,3,3.096259843,1.562598425
2026-08-01,822781,2026,R,672960,687273,"Okamoto, Kazuma",R,L,TOR,STL,5,Bot,42,7,2,2,0,CU,Curveball,76.1,2358.0,6.2,75.5,0.4512981632392104,2.0637113269645786,9.0,-0.61,-1.2,hit_into_play,field_out,fly_ball,9.0,85.2,46.0,269.0,146.83,93.39,0.009,0.012,0.0,0.0,0.0,-0.235,-0.013,68.4,7.8,13.09028452170934,30.301067979115928,3,2,3.255987533,1.643208661
2026-08-01,824649,2026,R,665862,656849,"Chisholm Jr., Jazz",L,L,CHC,NYY,6,Top,41,4,1,2,2,SL,Slider,86.1,2343.0,7.2,88.3,-1.4247867196712802,1.4124620250402828,13.0,-0.1,0.15,ball,,,,,,,,,,,,,,0.028,-0.008,,,,,3,2,3.15593832,1.592716535
2026-08-01,822781,2026,R,701675,592332,"Church, Nathan",L,R,TOR,STL,6,Top,48,1,0,0,1,FF,4-Seam Fastball,94.7,2225.0,6.8,95.2,0.0066869421920602,3.045662746323821,2.0,-0.56,1.65,swinging_strike,,,,,,,,,,,,,,-0.044,0.009,67.1,6.1,-3.067202391223321,33.587328555836955,3,2,3.112934711,1.57101378
2026-08-01,824485,2026,R,699013,671096,"Valdez, Esmerlyn",R,L,CIN,PIT,5,Top,37,2,1,0,1,CU,Curveball,80.2,2864.0,6.4,80.7,0.1003531690141538,1.81434458776077,8.0,-0.63,-0.38,foul,,,,61.1,-35.0,3.0,,,,,,,,-0.046,0.003,72.7,8.2,17.832507136175803,35.68901723850226,3,2,3.311277887,1.671112205
2026-08-01,824972,2026,R,641680,664285,"Heim, Jonah",R,L,ATH,DET,7,Bot,63,4,2,1,1,CH,Changeup,90.3,1723.0,5.6,89.2,0.166986914433494,1.5679708169210975,14.0,1.04,0.41,hit_into_play,field_out,line_drive,8.0,100.4,16.0,335.0,104.58,65.46,0.54,0.558,0.0,0.0,0.0,-0.312,-0.007,68.6,8.1,5.467087937914098,32.819790285043545,4,3,3.375344488,1.703444882
2026-08-01,824808,2026,R,687952,650911,"Encarnacion-Strand, Christian",R,L,BAL,PHI,6,Bot,48,4,3,0,2,SI,Sinker,94.7,2166.0,7.0,96.0,-0.0333959010950137,1.6566322861355904,8.0,1.53,0.34,called_strike,,,,,,,,,,,,,,-0.021,-0.009,,,,,3,2,3.234924541,1.63257874
2026-08-01,824808,2026,R,681082,669358,"Stott, Bryson",L,R,BAL,PHI,7,Top,51,8,2,2,1,KC,Knuckle Curve,87.8,2692.0,6.5,88.2,0.3438896600927786,2.3349031236558564,6.0,0.39,-0.55,foul,,,,74.1,73.0,149.0,,,,,,,,0.0,0.0,82.4,7.7,14.036623587884687,32.48873838315891,3,2,3.225270669,1.627706693
